date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2004/1/11,10.72727273,9.727272727,9.181818182,8.454545455,8.363636364,8.181818182,7.727272727,7.545454545,8.181818182,13.54545455,18.72727273,22.18181818,25,27,28.63636364,29.72727273,30.09090909,29.18181818,28.36363636,27.63636364,27.54545455,27.90909091,28.63636364,28.72727273
2004/1/12,29.72727273,30.45454545,31,31.81818182,32.27272727,32.63636364,32.54545455,32.63636364,32.81818182,36.63636364,41.09090909,45.45454545,48.81818182,51.27272727,53.27272727,53.81818182,52.81818182,50.45454545,47.27272727,45.54545455,42.81818182,42,40.36363636,38.54545455
2004/1/13,38.18181818,36.36363636,34.90909091,32.90909091,32.54545455,32.63636364,32.72727273,34.18181818,36.72727273,40.81818182,44.54545455,49.36363636,51.45454545,53.45454545,54,54.09090909,53,50.09090909,46.72727273,44.81818182,42.27272727,39.81818182,37.72727273,34.54545455
2004/1/14,33.63636364,32,30.18181818,27.90909091,26.54545455,25.18181818,24.18181818,22.63636364,23.27272727,28.63636364,31.81818182,33.18181818,35,36.27272727,37.81818182,38.45454545,38.09090909,36.90909091,35.18181818,33,32.90909091,33.45454545,33.90909091,34.81818182
2004/1/15,35.54545455,36.27272727,37.36363636,38.45454545,37.54545455,37.63636364,36.81818182,35.63636364,34,33.45454545,33.36363636,34.27272727,35.18181818,36,36.18181818,36.27272727,36.27272727,34.18181818,31.45454545,29.81818182,28.36363636,27.27272727,27.09090909,25.81818182
2004/1/16,25,23.81818182,22.63636364,21.09090909,20,19,18.63636364,18,18.09090909,21,23.63636364,26.72727273,29,30.63636364,31.81818182,32.90909091,32.90909091,31.72727273,29.81818182,27.27272727,25.54545455,24.54545455,23.09090909,22.09090909
2004/1/17,22.27272727,21.81818182,21.81818182,21.18181818,21.36363636,20.36363636,19.72727273,19.36363636,20.81818182,25.36363636,29.72727273,32.54545455,35.18181818,37,38.45454545,38.90909091,38.72727273,37.90909091,36.90909091,36.45454545,35.90909091,35.90909091,35,34.72727273
2004/1/18,34,34.18181818,34.36363636,34.90909091,35.63636364,36.45454545,36.63636364,36.81818182,37,37.81818182,39,39.72727273,41,42.45454545,42.72727273,43.90909091,44.90909091,44,41.90909091,39,37.63636364,36.45454545,35.09090909,33.81818182
2004/1/19,32.36363636,30.81818182,29.45454545,28.45454545,27.36363636,27.09090909,26.36363636,25.45454545,25.18181818,27.18181818,28.72727273,29.90909091,31.54545455,32.63636364,33.36363636,34,33.27272727,31.36363636,28.72727273,27.36363636,26.54545455,26,24.81818182,24
2004/1/20,23.09090909,22.09090909,21.63636364,20.72727273,20.54545455,20.09090909,19.72727273,19.27272727,20.18181818,23.72727273,25.54545455,27.27272727,29.09090909,30.09090909,31.27272727,31.90909091,30.90909091,29.72727273,27.27272727,25.63636364,24.36363636,23.54545455,23.27272727,22.54545455
2004/1/21,22,21.27272727,20.18181818,18.63636364,18.27272727,17.18181818,16.45454545,15.27272727,17.09090909,21.09090909,23.72727273,26,27.72727273,29.54545455,30.45454545,31.45454545,31.36363636,31,28,25.09090909,23.72727273,22,21.72727273,21.63636364
2004/1/22,21.63636364,23.09090909,24.27272727,25.54545455,26.45454545,26.72727273,27.27272727,27.63636364,29.54545455,33.54545455,38.27272727,41.81818182,45.09090909,47.45454545,48.54545455,48.45454545,47.63636364,45.72727273,43.54545455,42.18181818,40.18181818,37.72727273,35.54545455,33.45454545
2004/1/23,30.18181818,28.45454545,26.27272727,24.72727273,22.72727273,21.45454545,20.36363636,19,19.72727273,21.54545455,23.45454545,25.18181818,26.90909091,28.36363636,29.09090909,30.54545455,30.45454545,29.72727273,26.81818182,25.36363636,24.63636364,25,25.81818182,26.81818182
2004/1/24,27,26.81818182,27,26.54545455,26.09090909,25.54545455,25.18181818,24.36363636,25.63636364,29.36363636,32.09090909,35.27272727,36.72727273,36.54545455,36.90909091,35.54545455,34.09090909,31.90909091,28.27272727,26.54545455,25,23.72727273,22.27272727,21.72727273
2004/1/25,21.18181818,20.09090909,19.09090909,18.27272727,17.72727273,17.09090909,16.54545455,16.09090909,16.54545455,17.09090909,18.45454545,19,19.63636364,19.63636364,19.72727273,19.54545455,19,18.72727273,18.27272727,18.18181818,18.54545455,18.36363636,18.63636364,18.45454545
2004/1/26,18.72727273,18.90909091,19.27272727,19.45454545,19.27272727,19.45454545,19.81818182,20.18181818,21,21.45454545,22.63636364,23.63636364,24.45454545,25.63636364,26.36363636,26.63636364,26.72727273,27,27.09090909,27.54545455,27.63636364,27.72727273,27.72727273,27.54545455
2004/1/27,27.81818182,27.63636364,27.72727273,27.72727273,27.81818182,27.81818182,28.09090909,28,28.18181818,28.81818182,29.36363636,30.45454545,31.09090909,31.45454545,31.63636364,31.72727273,31.81818182,31.63636364,31,30.90909091,31.36363636,30.63636364,29.90909091,29.27272727
2004/1/28,28,27.63636364,27.36363636,26,25.36363636,24.36363636,24.27272727,23.54545455,23.18181818,24.72727273,26.72727273,27.72727273,28.63636364,29.90909091,31.18181818,32.27272727,32.45454545,32.18181818,30,28.36363636,32.45454545,31.45454545,32.36363636,32
2004/1/29,31.36363636,30,30.72727273,30.45454545,28.90909091,29.18181818,29.27272727,29.81818182,31.36363636,33.63636364,37.81818182,41.18181818,43.27272727,44.09090909,44.54545455,45.36363636,45.09090909,43.81818182,40,37.63636364,36.36363636,35.90909091,35.45454545,34.36363636
2004/1/30,33.18181818,34.09090909,33.27272727,33.36363636,32.72727273,32.36363636,32.54545455,32.45454545,30.63636364,32.27272727,33.36363636,34.27272727,34.54545455,34.27272727,32.72727273,32.81818182,31.72727273,30.18181818,28.27272727,26.81818182,25.36363636,24.09090909,22.36363636,21.72727273
2004/1/31,21.09090909,20,18.72727273,17.36363636,16.27272727,15.63636364,15.09090909,14.81818182,15.36363636,17.36363636,19.90909091,22.63636364,24.36363636,26.63636364,28.72727273,29.72727273,29.18181818,28.90909091,26,23,20.81818182,19.27272727,18.81818182,17.18181818
2004/2/1,16.45454545,16.09090909,15.72727273,15.72727273,16.63636364,15.72727273,15.27272727,14.72727273,15.81818182,18.54545455,22.09090909,24.81818182,27.81818182,30,31.54545455,32.90909091,33.81818182,33.09090909,29.54545455,26.36363636,24.27272727,22.72727273,21.18181818,19.72727273
2004/2/2,19.09090909,17.63636364,17.45454545,17.36363636,16.36363636,16,15,14.54545455,16.90909091,22.36363636,27.54545455,32,35.27272727,38.09090909,39,39.63636364,39.36363636,37.36363636,34.63636364,33.18181818,32.63636364,31.45454545,30.63636364,29.81818182
2004/2/3,30.27272727,30.72727273,30.72727273,31.90909091,32.36363636,33.90909091,35.18181818,36.36363636,37.27272727,38.09090909,37.72727273,38.63636364,40.18181818,41.63636364,43.54545455,45.90909091,46.90909091,45.36363636,42.81818182,42.18181818,41.09090909,40.45454545,38.90909091,39
2004/2/4,37,36.54545455,35.63636364,33.36363636,32.18181818,31.63636364,31,29.63636364,30.18181818,35,38.36363636,40.09090909,41.27272727,42.54545455,43.72727273,45.18181818,45.36363636,43.27272727,38.27272727,35,32.36363636,30.63636364,29.72727273,28.90909091
2004/2/5,28.36363636,26.90909091,26.27272727,25.54545455,24.90909091,25.54545455,25.18181818,24.90909091,26.90909091,30.63636364,32.90909091,35.18181818,37.18181818,38.18181818,38.54545455,38.81818182,38,36.90909091,35.45454545,34.90909091,34.81818182,34.36363636,34.27272727,34.27272727
2004/2/6,34.45454545,34.54545455,34.90909091,35.18181818,35.54545455,36.36363636,37.18181818,38.27272727,39.72727273,40.54545455,42.45454545,44.36363636,45.27272727,44.54545455,42.27272727,41.36363636,40,39.90909091,39.63636364,39.90909091,40.27272727,40.36363636,40.90909091,41.72727273
2004/2/7,42.09090909,42.54545455,42,39.90909091,39.63636364,39.72727273,39.18181818,38.90909091,39.36363636,41.90909091,44.45454545,45.63636364,46.09090909,46.18181818,46.18181818,45.54545455,44.09090909,42.09090909,39.72727273,38.18181818,37.45454545,36.27272727,35.63636364,34.72727273
2004/2/8,33.54545455,32.36363636,31.63636364,31,29.72727273,29.18181818,28.90909091,28.27272727,29.27272727,31.27272727,32.63636364,34.18181818,35.36363636,36.90909091,37.81818182,38.90909091,39.27272727,38.45454545,34,30,27.90909091,26.72727273,25.81818182,26.09090909
2004/2/9,26.36363636,26,25.36363636,25.27272727,25.63636364,26.45454545,26.36363636,26.45454545,28.54545455,33.54545455,38.18181818,41.45454545,44.36363636,46.36363636,47.18181818,47.18181818,46.27272727,45.09090909,44.18181818,42.45454545,42,41.72727273,41.81818182,41.36363636
2004/2/10,41,40.36363636,40,39.63636364,38.90909091,38.27272727,37.54545455,36.81818182,37.45454545,39.90909091,42.72727273,45.27272727,47.54545455,49.72727273,51.18181818,51.90909091,51.36363636,50.18181818,46.63636364,44.72727273,44.72727273,43.09090909,41.81818182,41.18181818
2004/2/11,40.81818182,39.36363636,38.90909091,38.81818182,37.27272727,36.63636364,35.09090909,33.63636364,34.18181818,37.63636364,40.27272727,41.72727273,43.81818182,44.90909091,46,46.27272727,46.18181818,44.63636364,40.09090909,37.27272727,34.90909091,33,32.27272727,32.63636364
2004/2/12,32.54545455,33.18181818,33.18181818,33.54545455,34,34.27272727,34.45454545,34.27272727,34.45454545,35.27272727,35.63636364,36,37.54545455,38.72727273,39.63636364,40,40.54545455,40.54545455,39.09090909,37.45454545,36.18181818,35.18181818,33.81818182,33.18181818
2004/2/13,32.63636364,31.63636364,31.18181818,31.81818182,32.18181818,31.81818182,31.54545455,31.36363636,33.63636364,37.90909091,42.63636364,45.27272727,47.45454545,49.09090909,50.18181818,50.90909091,51,49.63636364,45.18181818,39.63636364,37.45454545,35.45454545,35.45454545,36.45454545
2004/2/14,37.63636364,38.72727273,38.63636364,37.72727273,37,37.09090909,37.54545455,37.45454545,38.90909091,41.63636364,44.45454545,47.09090909,49.45454545,49.90909091,50.36363636,50.63636364,50.09090909,49.09090909,47,45,42.54545455,41.54545455,39.54545455,37.63636364
2004/2/15,35.45454545,33.09090909,32.36363636,32.54545455,33.18181818,33.18181818,33.63636364,33.63636364,34.45454545,37.27272727,38.72727273,40.18181818,40.72727273,40.36363636,40,39.63636364,38.63636364,37.09090909,35.27272727,32.90909091,31.18181818,30.18181818,29.18181818,28
2004/2/16,27.45454545,26.36363636,25.36363636,24.45454545,23.63636364,22.54545455,21.36363636,20,21.18181818,23.09090909,26.09090909,28.36363636,30.09090909,32.18181818,33.18181818,34.54545455,34.54545455,33.72727273,31,27.72727273,25.72727273,24.18181818,23.36363636,22.18181818
2004/2/17,21.81818182,22,23.36363636,23.72727273,24.54545455,24.54545455,26.09090909,25.90909091,27.36363636,29.36363636,31.54545455,33.09090909,33.72727273,34.45454545,35,35.36363636,35.09090909,35.09090909,34.63636364,33.27272727,32.90909091,32.36363636,32.09090909,31.72727273
2004/2/18,30.90909091,30.45454545,29.81818182,28.63636364,28.45454545,27.63636364,26.63636364,25.63636364,27.36363636,31.81818182,34.90909091,38,40.36363636,42.63636364,44.63636364,46.54545455,46.72727273,45.72727273,42.09090909,37.81818182,35.18181818,33.81818182,33.63636364,31.18181818
2004/2/19,32.09090909,32.72727273,33.27272727,34.09090909,34.63636364,35.54545455,35.72727273,36.18181818,38.45454545,42.36363636,47.18181818,51.09090909,54.09090909,56.45454545,58.45454545,59.90909091,59.72727273,58.45454545,53.72727273,46.90909091,43.63636364,40.72727273,38.72727273,36.18181818
2004/2/20,35.45454545,34.18181818,33.72727273,33.54545455,33.27272727,33,33.18181818,32.09090909,35.18181818,43.54545455,49,54.36363636,58.81818182,61.81818182,63.36363636,64.18181818,63.09090909,61.18181818,58,56.54545455,55.90909091,55.81818182,55.36363636,54.54545455
2004/2/21,54.45454545,54.45454545,54.63636364,53.81818182,54.09090909,53.72727273,53.45454545,53,53,54.09090909,55.09090909,55.90909091,55.72727273,55.81818182,55.72727273,54.81818182,53.63636364,52,48.72727273,46.72727273,45.18181818,43.90909091,42.63636364,40.45454545
2004/2/22,38.90909091,37.72727273,35.27272727,33.63636364,32.54545455,32.81818182,32.54545455,31.09090909,35.09090909,39.36363636,42,43.90909091,45.72727273,47.27272727,48.36363636,48.90909091,49.09090909,48.18181818,44.09090909,39.81818182,37.36363636,35.54545455,34.18181818,32.27272727
2004/2/23,31.90909091,30.45454545,30,28.45454545,27.63636364,27,26.45454545,26.81818182,30.81818182,35.72727273,39.90909091,42.27272727,44.45454545,46.63636364,48.09090909,48.63636364,48.54545455,47.45454545,44,40.81818182,38.90909091,38,37.72727273,36.81818182
2004/2/24,36.90909091,37.36363636,37.81818182,37.72727273,37.81818182,37.45454545,37,36.72727273,38.63636364,40.90909091,43.63636364,46.09090909,47.36363636,48.09090909,48,47.81818182,46.81818182,46,43.90909091,42.27272727,41.27272727,39.90909091,39,37.36363636
2004/2/25,36.54545455,36,34.27272727,33,31.81818182,30.63636364,29.45454545,29,31.36363636,33.90909091,36.72727273,39.09090909,42,43.90909091,44.90909091,45.54545455,45.81818182,43.90909091,41,38.09090909,35,33.36363636,32,31.18181818
2004/2/26,30.90909091,30.90909091,30.18181818,29.72727273,29.36363636,29.81818182,29.54545455,29.90909091,30.63636364,32.45454545,34.09090909,35.81818182,36.45454545,37.45454545,38.18181818,38.18181818,38.18181818,37.90909091,36.81818182,36.36363636,36,35.63636364,35.54545455,35.09090909
2004/2/27,35.09090909,35.45454545,35.63636364,35.09090909,34.81818182,35,34.63636364,33.90909091,34.63636364,37.54545455,40,42.54545455,44.45454545,47,48,48.90909091,48.36363636,47.54545455,43.54545455,40.54545455,38.36363636,35,33.09090909,31.18181818
2004/2/28,30,28.81818182,29.27272727,28.90909091,29.27272727,28.36363636,27.18181818,27.45454545,32.45454545,38.45454545,43,47.54545455,50.72727273,52.54545455,54.90909091,56.27272727,56.90909091,56,51.27272727,42.81818182,38.54545455,36.09090909,33,31.54545455
2004/2/29,30.81818182,29.81818182,29.45454545,28.36363636,27.27272727,26.18181818,25.90909091,25.72727273,33.36363636,43.45454545,51.36363636,57.45454545,62.63636364,65,66.45454545,66.81818182,66.27272727,63.90909091,59.18181818,55.36363636,52.90909091,49.54545455,47.54545455,45.09090909
2004/3/1,44,39.72727273,38.72727273,36.81818182,37.09090909,35.27272727,32.90909091,32.54545455,39.72727273,48.18181818,55,60.09090909,64,66,67.09090909,67.27272727,67.45454545,66.45454545,63,59.72727273,57.63636364,56.45454545,55.63636364,55.36363636
2004/3/2,56,56,56,57,57.45454545,57.54545455,58.09090909,58.72727273,59,60.81818182,63,64.90909091,66.54545455,67.09090909,67,66.18181818,65.63636364,64.54545455,62.81818182,61.54545455,59.90909091,59,57.27272727,55.54545455
2004/3/3,53.54545455,50.45454545,49.45454545,47.90909091,46.90909091,46,44.63636364,43,47.09090909,52.54545455,58.18181818,61,63.54545455,65.36363636,66.45454545,67.45454545,67.36363636,65.36363636,61.72727273,57.45454545,54.36363636,53.81818182,54.63636364,54.81818182
2004/3/4,54.27272727,53,53.27272727,53.45454545,52.90909091,52.90909091,53.18181818,53.27272727,56.09090909,59.63636364,64.27272727,67,69.45454545,71.72727273,72,71.63636364,71.45454545,69.63636364,65.36363636,61.27272727,59.72727273,57.54545455,56.54545455,54.09090909
2004/3/5,53,52.45454545,51.72727273,50.81818182,50.72727273,50.54545455,50.18181818,49.72727273,52.54545455,56.18181818,61.54545455,65.81818182,70.09090909,73.45454545,76,77.18181818,76.27272727,75,72.90909091,71.36363636,72,71.54545455,70.72727273,70.45454545
2004/3/6,69.63636364,69.18181818,68.72727273,68.27272727,68.36363636,68,66.72727273,65.09090909,65.54545455,65.36363636,63.36363636,63.36363636,63.54545455,64.90909091,66.09090909,66.81818182,66.72727273,66.18181818,63.45454545,61.63636364,59.90909091,58.36363636,56.18181818,54
2004/3/7,51.90909091,48.27272727,46.18181818,43.81818182,42.36363636,41,39.45454545,38.27272727,44.63636364,49.90909091,52.54545455,55,57,59.09090909,60.36363636,61.09090909,61,59.18181818,56.18181818,51.54545455,48.54545455,45.54545455,44.27272727,43.27272727
2004/3/8,43,42.81818182,42.09090909,40.54545455,40.18181818,40,40.09090909,39.63636364,42.18181818,44,45.27272727,46.81818182,47.27272727,47.45454545,47.27272727,46.81818182,46.72727273,45.90909091,44.09090909,42.45454545,40.90909091,39.18181818,37.81818182,36.54545455
2004/3/9,35,34.27272727,33.63636364,33.27272727,32.63636364,32.09090909,31.18181818,30.54545455,35.81818182,40.54545455,42.36363636,43.54545455,45.45454545,45.90909091,46.45454545,46.81818182,47,45.63636364,43.54545455,40.72727273,39.81818182,38.54545455,37.72727273,36.81818182
2004/3/10,35.27272727,34.90909091,34.90909091,35.45454545,35.72727273,35.90909091,35.27272727,34.72727273,36.36363636,38.54545455,40.18181818,41.18181818,41.54545455,41.54545455,41.72727273,42,42.18181818,42.18181818,41.63636364,40,38.81818182,37.81818182,36.36363636,35.27272727
2004/3/11,34.54545455,33.36363636,32.54545455,32.36363636,31.45454545,30.45454545,30.36363636,30.27272727,34.81818182,40.54545455,44.81818182,48.63636364,51.27272727,53.90909091,55.81818182,57.72727273,58,57.81818182,54.63636364,50.90909091,49.27272727,48.63636364,48.18181818,47.90909091
2004/3/12,48,47.09090909,46.54545455,45.27272727,44.72727273,44.18181818,43.09090909,43.54545455,47.54545455,49.27272727,50.81818182,51.63636364,52.45454545,53.27272727,54.27272727,54.81818182,54.72727273,54.09090909,51,45.45454545,41.63636364,40,38.09090909,36.18181818
2004/3/13,34.90909091,35.54545455,34.81818182,32.90909091,30.90909091,31.27272727,30.18181818,30.27272727,35,37.45454545,39.90909091,42.81818182,45,47.09090909,48.63636364,50.36363636,50.45454545,50.27272727,47.36363636,40.72727273,37.18181818,35.18181818,33.45454545,32.18181818
2004/3/14,31,30.81818182,30.27272727,29.90909091,30.18181818,31.27272727,31.90909091,33.36363636,36.63636364,41.27272727,45.18181818,49.18181818,52.36363636,54.45454545,56.18181818,58.09090909,57.90909091,57.36363636,55.63636364,53.18181818,52,52,52.45454545,53
2004/3/15,53.54545455,53.90909091,54.36363636,54,53.18181818,52.09090909,50.36363636,49.45454545,51.18181818,53.81818182,55.36363636,58,59.45454545,60.36363636,61.72727273,62.45454545,62,61.27272727,58.18181818,54.27272727,51.72727273,50.18181818,49.18181818,48
2004/3/16,47.72727273,47.18181818,47.63636364,47.72727273,48,47.18181818,46.18181818,45.90909091,44.54545455,43.81818182,43.18181818,42.72727273,43,43.18181818,42.90909091,42.36363636,42,41.81818182,41,40.09090909,39.27272727,38.18181818,38,37.81818182
2004/3/17,37.72727273,37.27272727,37,36.72727273,36.45454545,36.54545455,36.18181818,36.09090909,36.81818182,38.54545455,39.54545455,40.63636364,41.27272727,42.18181818,42.63636364,42.36363636,42.63636364,42.09090909,41.54545455,40.09090909,38.81818182,38.18181818,36.72727273,36.54545455
2004/3/18,35.63636364,34.81818182,34.09090909,34,34.18181818,33.90909091,34,34.54545455,35.81818182,39,43.27272727,47,49.54545455,51.90909091,53.09090909,52.54545455,51.90909091,50.81818182,48.90909091,47.81818182,47.36363636,47.09090909,47,46.54545455
2004/3/19,46.72727273,46.27272727,46.09090909,46.27272727,45.90909091,46,45.81818182,45.72727273,46.45454545,46.63636364,46.63636364,47.90909091,48.09090909,49,50.18181818,51,51.45454545,50.81818182,48.81818182,44.45454545,40.63636364,39.09090909,36.72727273,35.18181818
2004/3/20,33,31.81818182,30.27272727,30.27272727,29.09090909,28.72727273,28.36363636,29.72727273,37.81818182,42.90909091,47.90909091,51.72727273,54.90909091,57.54545455,60.18181818,61.54545455,61.63636364,61.72727273,60,58.18181818,57.27272727,57.90909091,57.81818182,58.18181818
2004/3/21,58.81818182,58.81818182,58.72727273,58.63636364,57.81818182,56.72727273,55.09090909,53.63636364,53.09090909,52.27272727,52.63636364,52.72727273,52.81818182,53.54545455,52.18181818,51.63636364,50.54545455,48,45.72727273,43.18181818,41.36363636,39.72727273,38.36363636,37.18181818
2004/3/22,36.09090909,34.18181818,33.36363636,32.09090909,30.36363636,29.63636364,29.36363636,30.81818182,32.18181818,33.27272727,35,36.90909091,38,39.36363636,40.27272727,40.45454545,40.54545455,40.09090909,38.45454545,35.54545455,33.18181818,31.36363636,29.45454545,27.63636364
2004/3/23,26.18181818,25,23.90909091,22.81818182,21.72727273,21.54545455,21,23.63636364,30.72727273,36,39.27272727,42,43.90909091,46.54545455,48.27272727,49.90909091,50.18181818,50.09090909,48.09090909,43.27272727,39.54545455,37.72727273,37.36363636,35.72727273
2004/3/24,35.45454545,33.81818182,32.72727273,32.09090909,31.72727273,29.81818182,29.27272727,31.81818182,38.90909091,46.36363636,52.09090909,56.90909091,59.81818182,61.54545455,62.54545455,62.36363636,62.36363636,61.18181818,58.72727273,55.72727273,53,51.45454545,51.27272727,50.54545455
2004/3/25,50,49.72727273,49.54545455,48.54545455,48.09090909,47.72727273,47,47.63636364,50.54545455,54.45454545,59.36363636,64.09090909,67.27272727,69.81818182,70.54545455,71.45454545,71,70.54545455,67.72727273,62.27272727,59.09090909,59,57.45454545,57.18181818
2004/3/26,55.54545455,54.36363636,53.27272727,52.90909091,52.09090909,51.63636364,51.09090909,52.27272727,57.18181818,62,66.54545455,70.36363636,72.81818182,74.36363636,75.45454545,75.54545455,75.45454545,74.09090909,71.63636364,67.18181818,64.36363636,63.54545455,61.63636364,60.18181818
2004/3/27,59.72727273,59.18181818,59.09090909,59,58.72727273,59,57.63636364,58.18181818,60.54545455,62.90909091,65,65.90909091,67.72727273,68.81818182,69.45454545,68.90909091,67.72727273,67.27272727,65.81818182,64.18181818,62.81818182,61.36363636,59.72727273,57.72727273
2004/3/28,57.09090909,56.81818182,55,54.81818182,53.18181818,53.18181818,52.18181818,52.18181818,52.45454545,53.36363636,54.45454545,55.45454545,56.27272727,57.09090909,57.81818182,59,59.72727273,58.54545455,55.81818182,53,50.72727273,48.81818182,47.72727273,46.45454545
2004/3/29,45.81818182,44.63636364,44.18181818,43,42.27272727,42.27272727,41.54545455,42,43.45454545,45.18181818,46.90909091,48.54545455,50.18181818,52.09090909,53,53.54545455,53.36363636,51.72727273,50,48,46.36363636,44.90909091,43.45454545,42.72727273
2004/3/30,41.81818182,41.45454545,41.09090909,40.81818182,40.81818182,41,41,41.18181818,41.81818182,42.54545455,43.54545455,45.18181818,46.36363636,47.18181818,47.72727273,48,48.27272727,47.72727273,47,46.18181818,45.63636364,45.45454545,45.36363636,45.09090909
2004/3/31,44.81818182,44.72727273,44.54545455,44.18181818,44,43.72727273,44,44.45454545,45.09090909,45.72727273,46.63636364,47.45454545,48.27272727,48.81818182,49.45454545,49.45454545,49.45454545,48.90909091,48.18181818,47.27272727,46.90909091,46.63636364,46.18181818,45.72727273
2004/4/1,45.45454545,45.54545455,45.45454545,45.45454545,45.18181818,45.54545455,45.63636364,45.72727273,46.45454545,47.63636364,49.18181818,50.45454545,51.27272727,52,52.09090909,51.54545455,51.09090909,50.54545455,48.90909091,47.81818182,47.09090909,46.27272727,45.54545455,44.90909091
2004/4/2,44.72727273,44.72727273,44.09090909,43.63636364,43.27272727,42.90909091,43.09090909,43.45454545,43.63636364,45.18181818,46.45454545,47.36363636,47.90909091,48.18181818,48.09090909,47.72727273,47.72727273,46.90909091,46.81818182,45.54545455,44.90909091,44.63636364,44.36363636,44
2004/4/3,44,44.09090909,43.81818182,42.72727273,41.81818182,41.90909091,42,43.72727273,44.81818182,46.09090909,48.09090909,49.45454545,50.45454545,51.90909091,54.54545455,54.90909091,56,55.90909091,54.72727273,51.36363636,48.09090909,47.09090909,45.45454545,45.18181818
2004/4/4,45.27272727,44.54545455,45.27272727,45.81818182,46.18181818,45.81818182,46.09090909,46.54545455,46.63636364,48.36363636,49.90909091,49.63636364,50,51.09090909,51.18181818,51.45454545,49.72727273,49.09090909,46.90909091,44.72727273,43.54545455,42,40.81818182,40
2004/4/5,39,37.90909091,37.36363636,36.18181818,35.63636364,34.72727273,34.63636364,35.81818182,38,39.63636364,41.36363636,43.54545455,45.45454545,47.54545455,48.72727273,49.45454545,50.09090909,49.81818182,48.45454545,45.72727273,43.54545455,41,40.09090909,38.36363636
2004/4/6,36.45454545,34.81818182,32.90909091,32.45454545,30.09090909,30.18181818,30.81818182,35.09090909,41.09090909,45.45454545,48.81818182,51.36363636,54.18181818,56.90909091,58.90909091,60.36363636,61.63636364,61.72727273,60.54545455,54.18181818,49.72727273,47,45.09090909,45.27272727
2004/4/7,44.63636364,45.18181818,45.63636364,45.63636364,44.36363636,44,43.45454545,47.45454545,53.90909091,61,65.36363636,68.18181818,70.45454545,72.36363636,73.63636364,74.27272727,74.54545455,73.54545455,71.27272727,65.90909091,59.54545455,55.63636364,52.81818182,51
