date,AvgTemp,AcTemplabel
2006-08-09,13.002500000024998,21
2006-08-10,12.143333333533333,22
2006-08-11,12.625555555800002,23
2006-08-12,13.7093750001875,24
2006-08-13,14.472727272954543,25
2006-08-14,13.436249999775,26
2006-08-15,14.70444444466667,27
2006-08-16,18.50555555555556,28
2006-08-17,16.758139534651164,29
2006-08-18,13.871111111155557,30
2006-08-19,13.340217391347824,31
2006-08-20,14.498837209767435,32
2006-08-21,16.692222222288883,33
2006-08-22,15.573913043478262,34
2006-08-23,15.608333333333333,35
2006-08-24,15.754999999750003,36
2006-08-25,14.099999999999996,37
2006-08-26,14.3012820515641,38
2006-08-27,14.794047619047625,39
2006-08-28,15.603750000249995,40
2006-08-29,17.428571428928574,41
2006-08-30,16.832926829268292,42
2006-08-31,18.288888888888884,43
2006-09-01,21.09651162813953,44
2006-09-02,21.607317073170734,45
2006-09-03,16.170833333333334,0
2006-09-04,15.58974358974359,0
2006-09-05,15.536170212978725,0
2006-09-06,13.88378378372973,0
2006-09-07,14.576923076923077,1
2006-09-08,13.364285714285714,0
2006-09-09,13.951515151515151,1
2006-09-10,13.92875,2
2006-09-11,14.128947368421052,3
2006-09-12,15.99880952380952,4
2006-09-13,16.356976744418606,5
2006-09-14,16.90476190523809,6
2006-09-15,16.570238095476196,7
2006-09-16,16.550000000232558,8
2006-09-17,19.02272727318181,9
2006-09-18,21.62857142880952,10
2006-09-19,23.310975609268294,11
2006-09-20,19.580952380952382,12
2006-09-21,22.22340425595744,13
2006-09-22,22.63902439,14
2006-09-23,24.108695652608706,15
2006-09-24,16.322972972972977,0
2006-09-25,17.73125,1
2006-09-26,19.982352941176472,2
2006-09-27,17.86351351351351,3
2006-09-28,18.85375,4
2006-09-29,16.554285714571428,5
2006-09-30,16.685526316315787,6
2006-10-01,18.645348837906976,7
2006-10-02,17.759722222222223,8
2006-10-03,17.738095238095237,9
2006-10-04,19.95243902414634,10
2006-10-05,17.371428571428574,11
2006-10-06,19.227380952619043,12
2006-10-07,19.33452380976191,13
2006-10-08,15.695588235294125,0
2006-10-09,15.167857142857144,0
2006-10-10,18.26511627930233,1
2006-10-11,21.53048780512195,2
2006-10-12,27.45833333333334,3
2006-10-13,26.78510638276596,4
2006-10-14,18.353658536585368,0
2006-10-15,15.822727272727272,0
2006-10-16,17.6234375,1
2006-10-17,24.56785714333333,2
2006-10-18,20.55238095238095,3
2006-10-19,22.149999999999995,4
2006-10-20,15.139393939393935,0
2006-10-21,14.686585365853658,0
2006-10-22,15.901162791162792,1
2006-10-23,17.922340425957444,2
2006-10-24,20.151136363181816,3
2006-10-25,17.334482758620688,4
2006-10-26,21.569512195609757,5
2006-10-27,17.133333333333333,6
2006-10-28,14.677631579210525,0
2006-10-29,17.185000000249996,1
2006-10-30,20.284883721162792,2
2006-10-31,20.83500000025,3
2006-11-01,21.94883720953488,4
2006-11-02,19.417741935483868,5
2006-11-03,17.526190476190475,6
2006-11-04,16.73333333333333,7
2006-11-05,18.03333333333333,8
2006-11-06,17.392857143095238,9
2006-11-07,17.04642857142857,10
2006-11-08,15.95882352941176,11
2006-11-09,17.2212500005,12
2006-11-10,21.911627907441854,13
2006-11-11,21.40571428571428,14
2006-11-12,22.62439024365853,15
2006-11-13,17.894047619047615,16
2006-11-14,19.04772727272728,17
2006-11-15,12.450000000222222,0
2006-11-16,15.33500000025,1
2006-11-17,17.872619047857146,2
2006-11-18,20.05263157894737,3
2006-11-19,21.80750000025,4
2006-11-20,26.4641304352174,5
2006-11-21,27.509302324883723,6
2006-11-22,20.208108108378376,0
2006-11-23,21.04705882352941,1
2006-11-24,22.31176470617648,2
2006-11-25,20.30657894736842,3
2006-11-26,20.382352941176475,4
2006-11-27,23.708108108378383,5
2006-11-28,20.113953488372093,0
2006-11-29,18.321875,0
2006-11-30,23.67111111066667,1
2006-12-01,20.477941176176472,2
2006-12-02,16.57222222222222,0
2006-12-03,18.110256410512815,1
2006-12-04,19.396428571666668,2
2006-12-05,21.05750000025,3
2006-12-06,20.66714285742857,4
2006-12-07,21.588157895,5
2006-12-08,21.2551282051282,6
2006-12-09,21.666666666666668,7
2006-12-10,22.43139534883721,8
2006-12-11,17.25909090909091,0
2006-12-12,19.62285714285714,1
2006-12-13,26.08472222277778,2
2006-12-14,19.11025640974359,0
2006-12-15,18.912857142857145,0
2006-12-16,19.15731707341463,1
2006-12-17,19.81547619071429,2
2006-12-18,20.147435897692308,3
2006-12-19,20.02857142857143,4
2006-12-20,21.66285714285714,5
2006-12-21,22.22714285714286,6
2006-12-22,22.430769230769236,7
2006-12-23,19.80892857142857,8
2006-12-24,21.41707317073171,9
2006-12-25,17.844871794871796,0
2006-12-26,18.810606060909084,1
2006-12-27,21.897222222222226,2
2006-12-28,21.69583333333333,3
2006-12-29,21.480263157894733,4
2006-12-30,20.9671875,5
2006-12-31,20.86944444444445,6
2007-01-01,20.63108108162162,7
2007-01-02,21.536764705882348,8
2007-01-03,21.50394736842105,9
2007-01-04,21.83500000025001,10
2007-01-05,22.59047619071429,11
2007-01-06,24.28974359,12
2007-01-07,21.008974358717943,13
2007-01-08,20.631034482758626,14
2007-01-09,21.481081081081083,15
2007-01-10,22.739473684473683,16
2007-01-11,23.33783783810811,17
2007-01-12,21.944594594594594,18
2007-01-13,20.890697674651165,19
2007-01-14,22.025,20
2007-01-15,23.311538461538465,21
2007-01-16,23.37619047642857,22
2007-01-17,23.1325,23
2007-01-18,23.405405405405407,24
2007-01-19,23.430487805121956,25
2007-01-20,27.65810810891892,26
2007-01-21,24.710227272954548,27
2007-01-22,23.12105263157895,28
2007-01-23,22.87878787878788,29
2007-01-24,21.43225806451613,30
2007-01-25,23.142500000000005,31
2007-01-26,22.93749999977273,32
2007-01-27,20.84861111138889,33
2007-01-28,22.19189189216216,34
2007-01-29,25.20967741967742,35
2007-01-30,22.142857142857142,36
2007-01-31,20.963793103448275,37
2007-02-01,22.36911764705882,38
2007-02-02,22.95365853658537,39
2007-02-03,23.66447368421053,40
2007-02-04,23.275,41
2007-02-05,24.07894736842105,42
2007-02-06,23.4,43
2007-02-07,23.296969696969697,44
2007-02-08,23.614634146341466,45
2007-02-09,23.81710526342105,46
2007-02-10,22.950000000000003,47
2007-02-11,21.080434782608695,48
2007-02-12,21.07375,49
2007-02-13,22.341463414634145,50
2007-02-14,22.28125000025,51
2007-02-15,23.82027027027027,52
2007-02-16,23.89342105263158,53
2007-02-17,23.572857142857146,54
2007-02-18,23.22179487205128,55
2007-02-19,24.105555555555554,56
2007-02-20,23.95270270297297,57
2007-02-21,23.563157894736843,58
2007-02-22,23.28375,59
2007-02-23,23.413513513513514,60
2007-02-24,21.608064516129037,61
2007-02-25,21.74264705882353,62
2007-02-26,22.67096774225806,63
2007-02-27,22.97236842078947,64
2007-02-28,22.89305555555556,65
2007-03-01,24.2925000005,66
2007-03-02,25.428409090909096,67
2007-03-03,26.04210526289474,68
2007-03-04,21.94264705882353,69
2007-03-05,21.478333333,70
2007-03-06,21.374999999722228,71
2007-03-07,23.61578947394737,72
2007-03-08,21.26774193548387,73
2007-03-09,20.4250000002381,74
2007-03-10,21.562195122195128,75
2007-03-11,21.4109375,76
2007-03-12,20.01935483870968,77
2007-03-13,19.918888889111106,78
2007-03-14,21.877906976976742,79
2007-03-15,26.90000000051282,80
2007-03-16,23.091176470294126,81
2007-03-17,21.425806451612896,82
2007-03-18,21.9000000002439,83
2007-03-19,24.05875000025,84
2007-03-20,24.45571428571429,85
2007-03-21,24.2875,86
2007-03-22,24.272619047619045,87
2007-03-23,24.425531914468078,88
2007-03-24,18.522058823529417,0
2007-03-25,20.516666666666666,1
2007-03-26,19.359090909090916,2
2007-03-27,20.061627907209303,3
2007-03-28,20.76410256410256,4
2007-03-29,19.698913043913045,5
2007-03-30,18.13875000025001,0
2007-03-31,19.45375000025,1
2007-04-01,20.700000000217383,2
2007-04-02,21.011111111111116,3
2007-04-03,20.41805555555556,4
2007-04-04,20.30454545477272,5
2007-04-05,18.535135135135132,6
2007-04-06,17.169696969696968,0
2007-04-07,18.434146341707315,1
2007-04-08,18.40454545477273,2
2007-04-09,18.585416666875,3
2007-04-10,19.614444444888885,4
2007-04-11,20.0325,5
2007-04-12,18.370930232790705,6
2007-04-13,19.103571428809527,7
2007-04-14,19.853846154358973,8
2007-04-15,20.313953488372096,9
2007-04-16,19.843902439024387,10
2007-04-17,19.71547619071428,11
2007-04-18,19.929761905,12
2007-04-19,19.995238095238093,13
2007-04-20,19.25909090886364,14
2007-04-21,19.608333333,15
2007-04-22,17.795588235294115,16
2007-04-23,17.459090909090904,17
2007-04-24,16.23103448275862,0
2007-04-25,16.73863636363636,1
2007-04-26,16.39605263157895,2
2007-04-27,17.051351351351354,3
2007-04-28,19.26829268292683,4
2007-04-29,18.80441176470589,5
2007-04-30,18.648717948461535,6
2007-05-01,19.742391304347827,7
2007-05-02,22.11785714333333,8
2007-05-03,22.56052631552632,9
2007-05-04,19.358333333571423,10
2007-05-05,18.547674418837207,11
2007-05-06,18.184090909545453,12
2007-05-07,19.91857142857143,13
2007-05-08,20.384375,14
2007-05-09,17.645312499999996,15
2007-05-10,16.769767442093027,16
2007-05-11,16.801111111333338,17
2007-05-12,19.089285714285715,18
2007-05-13,18.678888889111114,19
2007-05-14,17.74186046511628,20
2007-05-15,19.02625000025,21
2007-05-16,19.037837838108107,22
2007-05-17,18.348780487560976,23
2007-05-18,17.860526315789475,24
2007-05-19,16.934523809523803,25
2007-05-20,17.51184210526316,26
2007-05-21,15.189999999999998,0
2007-05-22,13.858695652173916,0
2007-05-23,14.716666666666669,1
2007-05-24,14.652500000350004,2
2007-05-25,14.178888889155552,3
2007-05-26,14.777173913043478,4
2007-05-27,16.4,5
2007-05-28,18.90000000026316,6
2007-05-29,15.97375,7
2007-05-30,12.43953488372093,0
2007-05-31,13.627380952619047,1
2007-06-01,14.851162790697678,2
2007-06-02,14.211627907,3
2007-06-03,13.97790697674418,4
2007-06-04,12.737804878268296,5
2007-06-05,13.419767442162788,6
2007-06-06,15.153947368421052,7
2007-06-07,14.864516129032255,8
2007-06-08,14.204545454848487,9
2007-06-09,13.495121951463414,10
2007-06-10,12.886046511604652,11
2007-06-11,11.673255813953489,0
2007-06-12,10.887777777799998,0
2007-06-13,10.218421052605263,0
2007-06-14,11.498387096774197,1
2007-06-15,14.15428571457143,2
2007-06-16,14.261290322580647,3
2007-06-17,12.893055555555554,4
2007-06-18,10.541025640923076,5
2007-06-19,11.56489361706383,6
2007-06-20,11.006097560926827,7
2007-06-21,9.980681818227271,0
2007-06-22,9.810000000200002,0
2007-06-23,10.996250000100002,1
2007-06-24,14.120833333333332,2
2007-06-25,13.022972972972974,3
2007-06-26,10.846511627930232,4
2007-06-27,10.525609756097564,5
2007-06-28,14.366666666666664,6
2007-06-29,12.72837837837838,7
2007-06-30,11.362195122048782,8
2007-07-01,14.33023255813953,9
2007-07-02,17.463157894736838,10
2007-07-03,17.2275,11
2007-07-04,13.396428571428574,12
2007-07-05,12.900000000000004,13
2007-07-06,12.18111111117778,14
2007-07-07,10.104054054351352,15
2007-07-08,12.639189189486483,16
2007-07-09,11.576829268268291,17
2007-07-10,12.270967741935484,18
2007-07-11,11.333720930209305,19
2007-07-12,10.917045454340911,20
2007-07-13,10.701190476119049,21
2007-07-14,9.4686046512093,0
2007-07-15,8.678571428452381,0
2007-07-16,8.632222222355555,0
2007-07-17,9.47499999985714,1
2007-07-18,10.754651163023256,2
2007-07-19,11.884210526342104,3
2007-07-20,11.48536585365854,4
2007-07-21,11.66951219514634,5
2007-07-22,12.56666666664286,6
2007-07-23,12.212790697697674,7
2007-07-24,14.060714285928574,8
2007-07-25,14.711363636818186,9
2007-07-26,14.932894736842105,10
2007-07-27,13.804444444444442,11
2007-07-28,11.405952381214288,12
2007-07-29,11.154255319319146,13
2007-07-30,12.037500000272724,14
2007-07-31,18.397727272954548,15
2007-08-01,18.857499999999995,16
2007-08-02,13.618292682926832,0
2007-08-03,11.21744186072093,0
2007-08-04,13.367857142880956,1
2007-08-05,13.53372093055814,2
2007-08-06,13.46111111117778,3
2007-08-07,15.075531915148934,4
2007-08-08,17.65731707341463,5
2007-08-09,17.671590909318184,6
2007-08-10,19.79250000025,7
2007-08-11,17.421250000250005,8
2007-08-12,13.230882352941176,9
2007-08-13,10.721951219731707,0
2007-08-14,12.971951219292682,1
2007-08-15,12.76547619045238,2
2007-08-16,15.390789473947368,3
2007-08-17,13.339534883837208,4
2007-08-18,13.44285714285714,5
2007-08-19,14.71911764705882,6
2007-08-20,14.534883720930232,7
2007-08-21,14.639189189189189,8
2007-08-22,13.88382353,9
2007-08-23,13.665789473684208,10
2007-08-24,14.953571428809523,11
2007-08-25,15.954347826521737,12
2007-08-26,18.41511627906977,13
2007-08-27,19.40555555577778,14
2007-08-28,17.978571428571424,15
2007-08-29,18.95675675675676,16
2007-08-30,20.70875000000001,17
2007-08-31,15.56470588235294,0
2007-09-01,17.53690476214286,1
2007-09-02,16.986486486756757,2
2007-09-03,13.693939393939392,0
2007-09-04,14.264102564102568,1
2007-09-05,14.36805555555556,2
2007-09-06,13.681578947368417,0
2007-09-07,14.612500000277771,1
2007-09-08,13.34523809523809,0
2007-09-09,15.28382352967647,1
2007-09-10,17.29404761928571,2
2007-09-11,16.75909090931818,3
2007-09-12,16.47195122,4
2007-09-13,20.34078947394737,5
2007-09-14,16.67837837810811,6
2007-09-15,16.417021276808512,7
2007-09-16,15.866176470588233,8
2007-09-17,16.048571428571428,9
2007-09-18,17.04583333388889,10
2007-09-19,16.45,11
2007-09-20,15.170238095238094,12
2007-09-21,13.725675675945944,13
2007-09-22,13.436904761999998,14
2007-09-23,17.67777777822222,15
2007-09-24,16.810975609999996,16
2007-09-25,16.40714285738095,17
2007-09-26,20.68292682902439,18
2007-09-27,23.23421052657895,19
2007-09-28,17.407317072926826,0
2007-09-29,19.870000000444445,1
2007-09-30,24.31666666666667,2
2007-10-01,19.9325,3
2007-10-02,24.415625000416668,4
2007-10-03,18.53214285738095,0
2007-10-04,17.882142857380956,0
2007-10-05,20.49756097536585,1
2007-10-06,17.28333333333333,0
2007-10-07,18.5078125,1
2007-10-08,17.366216216216216,2
2007-10-09,17.0984375003125,0
2007-10-10,20.58374999975,1
2007-10-11,17.32564102538461,2
2007-10-12,14.776086956521745,0
2007-10-13,16.889285714523812,1
2007-10-14,21.53023255837209,2
2007-10-15,23.56447368394737,3
2007-10-16,15.636486486486485,0
2007-10-17,16.358974359230768,1
2007-10-18,20.539024390731704,2
2007-10-19,18.57837837837838,3
2007-10-20,20.603658536829265,4
2007-10-21,22.37625000025,5
2007-10-22,19.84864864864865,6
2007-10-23,18.215625,7
2007-10-24,18.693548387096776,8
2007-10-25,18.86891891891892,9
2007-10-26,19.360227272954543,10
2007-10-27,22.59666666711111,11
2007-10-28,25.94390243902439,12
2007-10-29,20.60348837232558,0
2007-10-30,20.63888888911111,1
2007-10-31,20.34027777777777,0
2007-11-01,20.944285714571425,1
2007-11-02,18.86,0
2007-11-03,21.448648648918923,1
2007-11-04,16.237837837837837,0
2007-11-05,15.880000000000004,0
2007-11-06,16.532894737105263,1
2007-11-07,16.751282051282057,2
2007-11-08,17.727777777777774,3
2007-11-09,19.25675675702703,4
2007-11-10,18.616250000250005,5
2007-11-11,19.462500000227276,6
2007-11-12,19.690909091212127,7
2007-11-13,21.826829268536585,8
2007-11-14,21.05,9
2007-11-15,21.68970588235294,10
2007-11-16,22.025000000217396,11
2007-11-17,21.62,12
2007-11-18,21.810256410512824,13
2007-11-19,22.21470588235294,14
2007-11-20,22.142857142857142,15
2007-11-21,20.06590909090909,16
2007-11-22,19.58888888888889,17
2007-11-23,19.955263157894738,18
2007-11-24,21.941025641282057,19
2007-11-25,22.026250000000005,20
2007-11-26,20.39078947368421,21
2007-11-27,21.437837837837844,22
2007-11-28,22.26184210526316,23
2007-11-29,21.91323529411765,24
2007-11-30,20.096666666666668,25
2007-12-01,20.962500000277775,26
2007-12-02,21.73000000025,27
2007-12-03,22.98170731731708,28
2007-12-04,22.047142857142852,29
2007-12-05,22.809375000000006,30
2007-12-06,22.64852941176471,31
2007-12-07,21.194871794871798,32
2007-12-08,23.417500000000004,33
2007-12-09,21.09428571428572,34
2007-12-10,19.311764705882357,35
2007-12-11,19.755714285714287,36
2007-12-12,19.33125000025,37
2007-12-13,19.47000000025,38
2007-12-14,21.88333333384616,39
2007-12-15,20.97435897435897,40
2007-12-16,20.316666666666663,41
2007-12-17,20.047368421052635,42
2007-12-18,21.04767441860465,43
2007-12-19,22.171428571428567,44
2007-12-20,24.108536585365854,45
2007-12-21,23.851190475952382,46
2007-12-22,19.358108108378385,47
2007-12-23,19.80857142885714,48
2007-12-24,18.212857142857143,49
2007-12-25,19.718292683170727,50
2007-12-26,21.363095238095237,51
2007-12-27,22.471250000249995,52
2007-12-28,23.19880952404762,53
2007-12-29,22.46500000025,54
2007-12-30,22.71842105289474,55
2007-12-31,22.764473684473685,56
2008-01-01,22.60769230794872,57
2008-01-02,23.60875,58
2008-01-03,23.280357142857145,59
2008-01-04,22.51029411764706,60
2008-01-05,24.087837838108104,61
2008-01-06,23.624999999999996,62
2008-01-07,22.74375,63
2008-01-08,24.27647058823529,64
2008-01-09,24.157575757575763,65
2008-01-10,24.16125000025,66
2008-01-11,23.768571428857147,67
2008-01-12,24.797435897692303,68
2008-01-13,20.52321428571428,69
2008-01-14,22.486764705882354,70
2008-01-15,24.260810810540534,71
2008-01-16,21.57592592592593,72
2008-01-17,21.017241379310345,73
2008-01-18,21.934782608695656,74
2008-01-19,23.45428571428572,75
2008-01-20,20.343939393939397,76
2008-01-21,19.9569767444186,77
2008-01-22,20.82209302348837,78
2008-01-23,21.03289473710526,79
2008-01-24,21.49230769230769,80
2008-01-25,22.364864865135136,81
2008-01-26,23.23250000025,82
2008-01-27,23.684523809523814,83
2008-01-28,24.12948717948718,84
2008-01-29,25.185294117647054,85
2008-01-30,24.170512820512823,86
2008-01-31,20.55,87
2008-02-01,22.525641025641036,88
2008-02-02,22.55,89
2008-02-03,21.042,90
2008-02-04,22.66617647058824,91
2008-02-05,22.979166666666664,92
2008-02-06,20.779166666944448,93
2008-02-07,19.425757575757576,94
2008-02-08,17.943548387096776,95
2008-02-09,19.03076923102564,96
2008-02-10,20.639473684210525,97
2008-02-11,22.090697674651164,98
2008-02-12,20.34189189189189,99
2008-02-13,20.20119047619048,100
2008-02-14,21.140625,101
2008-02-15,20.295348837441864,102
2008-02-16,21.642105263421048,103
2008-02-17,22.02380952380953,104
2008-02-18,21.370588235294115,105
2008-02-19,22.62439024414634,106
2008-02-20,22.71282051282051,107
2008-02-21,22.563157894736843,108
2008-02-22,22.64625,109
2008-02-23,21.7075000005,110
2008-02-24,22.037878787878796,111
2008-02-25,22.37682926829268,112
2008-02-26,22.3349999995,113
2008-02-27,18.396052631578957,114
2008-02-28,17.45795454545454,115
2008-02-29,17.369767442093025,116
2008-03-01,18.575000000249997,117
2008-03-02,19.13372093023256,118
2008-03-03,20.346739130434784,119
2008-03-04,22.177142857142854,120
2008-03-05,22.00921052657895,121
2008-03-06,21.62142857142857,122
2008-03-07,20.609459459729734,123
2008-03-08,20.73170731731708,124
2008-03-09,22.750000000243904,125
2008-03-10,22.435897436153848,126
2008-03-11,22.60833333357143,127
2008-03-12,22.53928571452381,128
2008-03-13,22.45119047642857,129
2008-03-14,22.7272727275,130
2008-03-15,22.914473684473688,131
2008-03-16,22.550000000256407,132
2008-03-17,22.42916666694445,133
2008-03-18,22.7960526318421,134
2008-03-19,23.906097561219514,135
2008-03-20,19.074285714285715,136
2008-03-21,19.85277777777777,137
2008-03-22,20.658139534883727,138
2008-03-23,21.432894736842105,139
2008-03-24,21.94615384641025,140
2008-03-25,21.38863636386364,141
2008-03-26,18.89880952380953,142
2008-03-27,18.45135135162162,143
2008-03-28,18.44615384641025,144
2008-03-29,20.111458333750008,145
2008-03-30,19.58522727272728,146
2008-03-31,18.82209302348837,147
2008-04-01,21.072222222222223,148
2008-04-02,19.14999999977273,149
2008-04-03,16.294565217608692,150
2008-04-04,17.0478723406383,151
2008-04-05,17.857692307692307,152
2008-04-06,17.870000000249995,153
2008-04-07,17.70769230769231,154
2008-04-08,18.63536585341464,155
2008-04-09,18.411956522173917,156
2008-04-10,18.442222222222217,157
2008-04-11,18.52333333355556,158
2008-04-12,17.866666666410257,159
2008-04-13,15.960526315789476,160
2008-04-14,16.603125000000002,161
2008-04-15,16.751388888611107,162
2008-04-16,16.859375,163
