,date,PSF
162,2005-11-10,914760.0
163,2005-11-10,944490.0
164,2005-11-10,919285.0
165,2005-11-10,867622.0
166,2005-11-10,783610.0
167,2005-11-10,727607.0
168,2005-11-11,782679.5
169,2005-11-11,772020.5
170,2005-11-11,759535.5
171,2005-11-11,765001.0
172,2005-11-11,788866.0
173,2005-11-11,859126.0
174,2005-11-11,960886.5
175,2005-11-11,1024638.5
176,2005-11-11,999153.5
177,2005-11-11,967084.5
178,2005-11-11,966722.5
179,2005-11-11,945198.5
180,2005-11-11,932323.5
181,2005-11-11,944108.0
182,2005-11-11,937847.0
183,2005-11-11,945803.0
184,2005-11-11,965215.5
185,2005-11-11,1018713.0
186,2005-11-11,1035578.0
187,2005-11-11,1030671.5
188,2005-11-11,1008119.5
189,2005-11-11,961258.0
190,2005-11-11,878180.5
191,2005-11-11,802640.0
192,2005-11-12,760087.0
193,2005-11-12,740202.0
194,2005-11-12,740713.0
195,2005-11-12,741434.0
196,2005-11-12,774549.0
197,2005-11-12,809435.0
198,2005-11-12,873941.0
199,2005-11-12,931159.0
200,2005-11-12,960356.0
201,2005-11-12,956081.0
202,2005-11-12,919910.0
203,2005-11-12,877135.0
204,2005-11-12,852955.0
205,2005-11-12,829727.0
206,2005-11-12,837990.0
207,2005-11-12,860088.0
208,2005-11-12,907316.0
209,2005-11-12,947254.0
210,2005-11-12,946381.0
211,2005-11-12,921567.0
212,2005-11-12,890673.0
213,2005-11-12,861242.0
214,2005-11-12,804996.0
215,2005-11-12,736878.0
216,2005-11-13,844941.0
217,2005-11-13,830346.0
218,2005-11-13,830727.0
219,2005-11-13,837333.0
220,2005-11-13,864796.0
221,2005-11-13,919673.0
222,2005-11-13,1027756.0
223,2005-11-13,1049215.0
224,2005-11-13,1014620.0
225,2005-11-13,966988.0
226,2005-11-13,942643.0
227,2005-11-13,904225.0
228,2005-11-13,887610.0
229,2005-11-13,869539.0
230,2005-11-13,872998.0
231,2005-11-13,868823.0
232,2005-11-13,892525.0
233,2005-11-13,970992.0
234,2005-11-13,1004127.0
235,2005-11-13,1012606.0
236,2005-11-13,980000.0
237,2005-11-13,937098.0
238,2005-11-13,860888.0
239,2005-11-13,810884.0
240,2005-11-14,774885.25
241,2005-11-14,759045.75
242,2005-11-14,759757.25
243,2005-11-14,766493.5
244,2005-11-14,802361.0
245,2005-11-14,864058.75
246,2005-11-14,1007364.75
247,2005-11-14,1051231.75
248,2005-11-14,1032337.75
249,2005-11-14,1010927.5
250,2005-11-14,986033.5
251,2005-11-14,953882.25
252,2005-11-14,928307.0
253,2005-11-14,903964.25
254,2005-11-14,893103.75
255,2005-11-14,891449.25
256,2005-11-14,920100.25
257,2005-11-14,1018984.5
258,2005-11-14,1056614.5
259,2005-11-14,1045852.5
260,2005-11-14,1025283.0
261,2005-11-14,981750.75
262,2005-11-14,922638.5
263,2005-11-14,868481.0
264,2005-11-15,851746.0
265,2005-11-15,861155.0
266,2005-11-15,854646.0
267,2005-11-15,864260.0
268,2005-11-15,904493.0
269,2005-11-15,934057.0
270,2005-11-15,1040211.0
271,2005-11-15,1069336.0
272,2005-11-15,1003623.0
273,2005-11-15,958734.0
274,2005-11-15,935562.0
275,2005-11-15,928078.0
276,2005-11-15,935932.0
277,2005-11-15,913316.0
278,2005-11-15,905455.0
279,2005-11-15,904238.0
280,2005-11-15,923258.0
281,2005-11-15,1013250.0
282,2005-11-15,1050422.0
283,2005-11-15,1050762.0
284,2005-11-15,1049621.0
285,2005-11-15,1010959.0
286,2005-11-15,1058861.0
287,2005-11-15,947561.0
288,2005-11-16,853473.7142857143
289,2005-11-16,838292.5714285715
290,2005-11-16,829774.5714285715
291,2005-11-16,836117.2857142857
292,2005-11-16,868190.1428571428
293,2005-11-16,939110.4285714285
294,2005-11-16,1044076.8571428572
295,2005-11-16,1082866.2857142857
296,2005-11-16,1046586.4285714285
297,2005-11-16,1030280.7142857143
298,2005-11-16,1024001.8571428572
299,2005-11-16,1008759.8571428572
300,2005-11-16,986751.4285714285
301,2005-11-16,971782.1428571428
302,2005-11-16,959227.0
303,2005-11-16,955885.7142857143
304,2005-11-16,980786.0
305,2005-11-16,1029274.4285714285
306,2005-11-16,1048340.1428571428
307,2005-11-16,1062626.0
308,2005-11-16,1068246.5714285714
309,2005-11-16,1029927.7142857143
310,2005-11-16,969811.7142857143
311,2005-11-16,895952.1428571428
312,2005-11-17,739193.8888888889
313,2005-11-17,719694.1851851852
314,2005-11-17,708634.6296296297
315,2005-11-17,710754.1111111111
316,2005-11-17,735000.2962962963
317,2005-11-17,795734.0370370371
318,2005-11-17,901865.0
319,2005-11-17,954168.8148148148
320,2005-11-17,932759.0370370371
321,2005-11-17,921558.7777777778
322,2005-11-17,922533.4814814815
323,2005-11-17,912947.5555555555
324,2005-11-17,899493.6666666666
325,2005-11-17,891262.7407407408
326,2005-11-17,882958.2592592592
327,2005-11-17,884456.5925925926
328,2005-11-17,902821.8148148148
329,2005-11-17,942180.1111111111
330,2005-11-17,961658.1111111111
331,2005-11-17,970405.8148148148
332,2005-11-17,962145.0
333,2005-11-17,928606.2962962963
334,2005-11-17,862185.2962962963
335,2005-11-17,787916.6666666666
336,2005-11-18,752558.3333333334
337,2005-11-18,733204.8
338,2005-11-18,717893.4666666667
339,2005-11-18,716577.0
340,2005-11-18,735998.5333333333
341,2005-11-18,786281.2
342,2005-11-18,880342.2
343,2005-11-18,932758.0666666667
344,2005-11-18,918802.7333333333
345,2005-11-18,914883.1333333333
346,2005-11-18,917776.5333333333
347,2005-11-18,898935.8
348,2005-11-18,883986.9333333333
349,2005-11-18,874480.6666666666
350,2005-11-18,863454.9333333333
351,2005-11-18,865573.0666666667
352,2005-11-18,888542.0666666667
353,2005-11-18,940625.5333333333
354,2005-11-18,958858.2666666667
355,2005-11-18,972986.0
356,2005-11-18,966916.9333333333
357,2005-11-18,942126.4666666667
358,2005-11-18,881077.1333333333
359,2005-11-18,806714.4
360,2005-11-19,760087.0
361,2005-11-19,740202.0
362,2005-11-19,740713.0
363,2005-11-19,741434.0
364,2005-11-19,774549.0
365,2005-11-19,809435.0
366,2005-11-19,873941.0
367,2005-11-19,931159.0
368,2005-11-19,960356.0
369,2005-11-19,956081.0
370,2005-11-19,919910.0
371,2005-11-19,877135.0
372,2005-11-19,852955.0
373,2005-11-19,829727.0
374,2005-11-19,837990.0
375,2005-11-19,860088.0
376,2005-11-19,907316.0
377,2005-11-19,947254.0
378,2005-11-19,946381.0
379,2005-11-19,921567.0
380,2005-11-19,890673.0
381,2005-11-19,861242.0
382,2005-11-19,804996.0
383,2005-11-19,736878.0
384,2005-11-20,844941.0
385,2005-11-20,830346.0
386,2005-11-20,830727.0
387,2005-11-20,837333.0
388,2005-11-20,864796.0
389,2005-11-20,919673.0
390,2005-11-20,1027756.0
391,2005-11-20,1049215.0
392,2005-11-20,1014620.0
393,2005-11-20,966988.0
394,2005-11-20,942643.0
395,2005-11-20,904225.0
396,2005-11-20,887610.0
397,2005-11-20,869539.0
398,2005-11-20,872998.0
399,2005-11-20,868823.0
400,2005-11-20,892525.0
401,2005-11-20,970992.0
402,2005-11-20,1004127.0
403,2005-11-20,1012606.0
404,2005-11-20,980000.0
405,2005-11-20,937098.0
406,2005-11-20,860888.0
407,2005-11-20,810884.0
408,2005-11-21,836020.5
409,2005-11-21,822025.5
410,2005-11-21,825046.125
411,2005-11-21,837998.25
412,2005-11-21,871579.875
413,2005-11-21,940583.75
414,2005-11-21,1049353.5
415,2005-11-21,1083972.375
416,2005-11-21,1046454.75
417,2005-11-21,1012929.25
418,2005-11-21,990645.375
419,2005-11-21,973073.5
420,2005-11-21,944197.875
421,2005-11-21,920965.25
422,2005-11-21,894839.625
423,2005-11-21,877970.75
424,2005-11-21,907330.125
425,2005-11-21,962030.5
426,2005-11-21,1000809.75
427,2005-11-21,1015064.625
428,2005-11-21,997521.375
429,2005-11-21,943080.875
430,2005-11-21,882615.5
431,2005-11-21,815544.75
432,2005-11-22,1005440.3333333334
433,2005-11-22,994498.5
434,2005-11-22,1000088.8333333334
435,2005-11-22,1012491.0
436,2005-11-22,1050288.1666666667
437,2005-11-22,1111042.1666666667
438,2005-11-22,1192428.1666666667
439,2005-11-22,1247891.5
440,2005-11-22,1238810.5
441,2005-11-22,1209373.5
442,2005-11-22,1171952.3333333333
443,2005-11-22,1136637.0
444,2005-11-22,1105307.6666666667
445,2005-11-22,1069293.5
446,2005-11-22,1047797.3333333334
447,2005-11-22,1057900.3333333333
448,2005-11-22,1089610.8333333333
449,2005-11-22,1173593.1666666667
450,2005-11-22,1222954.5
451,2005-11-22,1224918.6666666667
452,2005-11-22,1211405.3333333333
453,2005-11-22,1177113.6666666667
454,2005-11-22,1130177.8333333333
455,2005-11-22,1070150.6666666667
456,2005-11-23,1041159.6
457,2005-11-23,1037516.2
458,2005-11-23,1042600.8
459,2005-11-23,1065994.4
460,2005-11-23,1109848.0
461,2005-11-23,1190193.6
462,2005-11-23,1301448.6
463,2005-11-23,1346757.8
464,2005-11-23,1295973.2
465,2005-11-23,1239206.2
466,2005-11-23,1182754.4
467,2005-11-23,1147388.4
468,2005-11-23,1101700.8
469,2005-11-23,1074669.6
470,2005-11-23,1056072.6
471,2005-11-23,1051829.0
472,2005-11-23,1095176.4
473,2005-11-23,1199896.2
474,2005-11-23,1256513.6
475,2005-11-23,1256349.2
476,2005-11-23,1225962.0
477,2005-11-23,1167134.0
478,2005-11-23,1096969.0
479,2005-11-23,1029402.6
480,2005-11-24,731342.75
481,2005-11-24,711708.2083333334
482,2005-11-24,699971.0416666666
483,2005-11-24,702260.25
484,2005-11-24,725943.1666666666
485,2005-11-24,785862.7083333334
486,2005-11-24,892001.2083333334
487,2005-11-24,944502.2083333334
488,2005-11-24,923635.9583333334
489,2005-11-24,913222.1666666666
490,2005-11-24,914436.0833333334
491,2005-11-24,903579.125
492,2005-11-24,890679.875
493,2005-11-24,881718.125
494,2005-11-24,872859.0416666666
495,2005-11-24,873292.5416666666
496,2005-11-24,890142.0
497,2005-11-24,927551.5
498,2005-11-24,949776.25
499,2005-11-24,961177.25
500,2005-11-24,952580.6666666666
501,2005-11-24,918206.4166666666
502,2005-11-24,852251.75
503,2005-11-24,779155.5416666666
504,2005-11-25,917684.5
505,2005-11-25,913911.0
506,2005-11-25,920960.0
507,2005-11-25,932049.0
508,2005-11-25,960087.5
509,2005-11-25,1031048.0
510,2005-11-25,1145679.0
511,2005-11-25,1185980.5
512,2005-11-25,1128742.5
513,2005-11-25,1069352.5
514,2005-11-25,1052591.0
515,2005-11-25,1022848.5
516,2005-11-25,992505.5
517,2005-11-25,973977.0
518,2005-11-25,960788.5
519,2005-11-25,957023.5
520,2005-11-25,995573.5
521,2005-11-25,1080678.5
522,2005-11-25,1110981.5
523,2005-11-25,1115417.0
524,2005-11-25,1085411.0
525,2005-11-25,1031243.5
526,2005-11-25,960265.0
527,2005-11-25,871689.0
528,2005-11-26,844941.0
529,2005-11-26,830346.0
530,2005-11-26,830727.0
531,2005-11-26,837333.0
532,2005-11-26,864796.0
533,2005-11-26,919673.0
534,2005-11-26,1027756.0
535,2005-11-26,1049215.0
536,2005-11-26,1014620.0
537,2005-11-26,966988.0
538,2005-11-26,942643.0
539,2005-11-26,904225.0
540,2005-11-26,887610.0
541,2005-11-26,869539.0
542,2005-11-26,872998.0
543,2005-11-26,868823.0
544,2005-11-26,892525.0
545,2005-11-26,970992.0
546,2005-11-26,1004127.0
547,2005-11-26,1012606.0
548,2005-11-26,980000.0
549,2005-11-26,937098.0
550,2005-11-26,860888.0
551,2005-11-26,810884.0
552,2005-11-27,933040.5
553,2005-11-27,915209.0
554,2005-11-27,913777.5
555,2005-11-27,916988.75
556,2005-11-27,933984.75
557,2005-11-27,960855.5
558,2005-11-27,1005966.25
559,2005-11-27,1061840.5
560,2005-11-27,1102815.0
561,2005-11-27,1110741.25
562,2005-11-27,1081399.25
563,2005-11-27,1042242.0
564,2005-11-27,1010256.25
565,2005-11-27,973382.5
566,2005-11-27,948559.25
567,2005-11-27,940142.5
568,2005-11-27,959727.0
569,2005-11-27,1005842.75
570,2005-11-27,1064951.0
571,2005-11-27,1063663.75
572,2005-11-27,1051582.75
573,2005-11-27,1024955.75
574,2005-11-27,986069.25
575,2005-11-27,941211.5
576,2005-11-28,769358.3333333334
577,2005-11-28,754278.1666666666
578,2005-11-28,751335.0
579,2005-11-28,769897.3333333334
580,2005-11-28,805996.3333333334
581,2005-11-28,888093.3333333334
582,2005-11-28,1019747.1666666666
583,2005-11-28,1080622.1666666667
584,2005-11-28,1046094.1666666666
585,2005-11-28,1025602.6666666666
586,2005-11-28,1013007.8333333334
587,2005-11-28,970520.5
588,2005-11-28,969284.8333333334
589,2005-11-28,954798.0
590,2005-11-28,940710.8333333334
591,2005-11-28,941082.0
592,2005-11-28,975425.1666666666
593,2005-11-28,1031530.3333333334
594,2005-11-28,1066090.0
595,2005-11-28,1062998.5
596,2005-11-28,1038462.6666666666
597,2005-11-28,996133.6666666666
598,2005-11-28,932440.8333333334
599,2005-11-28,867332.8333333334
600,2005-11-29,861535.0
601,2005-11-29,848676.0
602,2005-11-29,844427.0
603,2005-11-29,854382.0
604,2005-11-29,885178.0
605,2005-11-29,960364.0
606,2005-11-29,1090575.0
607,2005-11-29,1130832.0
608,2005-11-29,1086671.0
609,2005-11-29,1031269.0
610,2005-11-29,956236.0
611,2005-11-29,926717.0
612,2005-11-29,890297.0
613,2005-11-29,866895.0
614,2005-11-29,839017.0
615,2005-11-29,829807.0
616,2005-11-29,845130.0
617,2005-11-29,918027.0
618,2005-11-29,986919.0
619,2005-11-29,988948.0
620,2005-11-29,956479.0
621,2005-11-29,915507.0
622,2005-11-29,843505.0
623,2005-11-29,767926.0
624,2005-11-30,855214.0
625,2005-11-30,861678.0
626,2005-11-30,868748.0
627,2005-11-30,876618.0
628,2005-11-30,911954.0
629,2005-11-30,953928.0
630,2005-11-30,1042039.0
631,2005-11-30,1096263.0
632,2005-11-30,1063527.0
633,2005-11-30,1065956.0
634,2005-11-30,1084851.0
635,2005-11-30,1044950.0
636,2005-11-30,1017883.0
637,2005-11-30,986309.0
638,2005-11-30,961289.0
639,2005-11-30,938661.0
640,2005-11-30,931276.0
641,2005-11-30,938961.0
642,2005-11-30,906844.0
643,2005-11-30,951970.0
644,2005-11-30,1021920.0
645,2005-11-30,1020420.0
646,2005-11-30,971114.0
647,2005-11-30,895212.0
648,2005-12-01,865837.5
649,2005-12-01,854880.5
650,2005-12-01,850173.0
651,2005-12-01,867610.0
652,2005-12-01,907547.0
653,2005-12-01,968149.5
654,2005-12-01,1072751.0
655,2005-12-01,1104895.5
656,2005-12-01,1058689.0
657,2005-12-01,1009958.0
658,2005-12-01,1000987.5
659,2005-12-01,962930.0
660,2005-12-01,933405.0
661,2005-12-01,919858.0
662,2005-12-01,914938.0
663,2005-12-01,921676.0
664,2005-12-01,972205.0
665,2005-12-01,1054061.5
666,2005-12-01,1069775.5
667,2005-12-01,1071503.5
668,2005-12-01,1057986.0
669,2005-12-01,1009295.5
670,2005-12-01,940457.5
671,2005-12-01,869545.5
672,2005-12-02,1040963.6666666666
673,2005-12-02,1027229.0
674,2005-12-02,1031775.0
675,2005-12-02,1047391.0
676,2005-12-02,1086589.0
677,2005-12-02,1144394.0
678,2005-12-02,1242966.0
679,2005-12-02,1247535.0
680,2005-12-02,1196211.0
681,2005-12-02,1154573.6666666667
682,2005-12-02,1132573.3333333333
683,2005-12-02,1117177.0
684,2005-12-02,1090558.3333333333
685,2005-12-02,1072604.3333333333
686,2005-12-02,1052216.6666666667
687,2005-12-02,1052033.3333333333
688,2005-12-02,1085888.0
689,2005-12-02,1168509.3333333333
690,2005-12-02,1202305.6666666667
691,2005-12-02,1211732.6666666667
692,2005-12-02,1187616.0
693,2005-12-02,1137103.6666666667
694,2005-12-02,1066635.3333333333
695,2005-12-02,1002252.0
696,2005-12-03,1012283.0
697,2005-12-03,1006822.0
698,2005-12-03,1000523.5
699,2005-12-03,1010439.5
700,2005-12-03,1033577.5
701,2005-12-03,1076627.5
702,2005-12-03,1133241.0
703,2005-12-03,1193513.5
704,2005-12-03,1192318.0
705,2005-12-03,1152668.5
706,2005-12-03,1089178.0
707,2005-12-03,1036794.0
708,2005-12-03,987639.0
709,2005-12-03,945086.5
710,2005-12-03,911756.5
711,2005-12-03,905327.5
712,2005-12-03,936888.0
713,2005-12-03,1006532.5
714,2005-12-03,1056556.5
715,2005-12-03,1055220.5
716,2005-12-03,1039774.0
717,2005-12-03,1020893.0
718,2005-12-03,983847.0
719,2005-12-03,929145.5
720,2005-12-04,901158.5
721,2005-12-04,880987.5
722,2005-12-04,863857.0
723,2005-12-04,867022.5
724,2005-12-04,868143.5
725,2005-12-04,889822.0
726,2005-12-04,916615.5
727,2005-12-04,979620.0
728,2005-12-04,1018205.0
729,2005-12-04,1005894.0
730,2005-12-04,980106.0
731,2005-12-04,940466.5
732,2005-12-04,915516.0
733,2005-12-04,898360.5
734,2005-12-04,883482.5
735,2005-12-04,886606.0
736,2005-12-04,925840.5
737,2005-12-04,1008458.0
738,2005-12-04,1037689.0
739,2005-12-04,1052793.0
740,2005-12-04,1034328.5
741,2005-12-04,993264.0
742,2005-12-04,933841.5
743,2005-12-04,874596.5
744,2005-12-05,875808.0
745,2005-12-05,878122.5
746,2005-12-05,877942.25
747,2005-12-05,905310.5
748,2005-12-05,948538.0
749,2005-12-05,1014874.75
750,2005-12-05,1124079.5
751,2005-12-05,1176985.25
752,2005-12-05,1145929.25
753,2005-12-05,1137695.75
754,2005-12-05,1127134.75
755,2005-12-05,1114505.25
756,2005-12-05,1085092.5
757,2005-12-05,1066713.75
758,2005-12-05,1050645.5
759,2005-12-05,1049789.5
760,2005-12-05,1106337.25
761,2005-12-05,1191292.0
762,2005-12-05,1200133.0
763,2005-12-05,1193326.0
764,2005-12-05,1158062.25
765,2005-12-05,1111028.25
766,2005-12-05,1029017.75
767,2005-12-05,948975.5
768,2005-12-06,854887.6
769,2005-12-06,835649.0
770,2005-12-06,831951.0
771,2005-12-06,829577.6
772,2005-12-06,860794.8
773,2005-12-06,932892.0
774,2005-12-06,1049507.8
775,2005-12-06,1103557.6
776,2005-12-06,1072968.2
777,2005-12-06,1054372.6
778,2005-12-06,1048667.6
779,2005-12-06,1026581.2
780,2005-12-06,1014635.4
781,2005-12-06,988445.2
782,2005-12-06,978576.0
783,2005-12-06,962061.0
784,2005-12-06,991099.4
785,2005-12-06,1057221.0
786,2005-12-06,1090923.0
787,2005-12-06,1081466.4
788,2005-12-06,1054676.2
789,2005-12-06,997450.0
790,2005-12-06,913436.8
791,2005-12-06,825795.6
792,2005-12-07,926986.5
793,2005-12-07,925915.5
794,2005-12-07,930405.375
795,2005-12-07,945425.875
796,2005-12-07,978841.625
797,2005-12-07,1048860.875
798,2005-12-07,1154520.0
799,2005-12-07,1178546.875
800,2005-12-07,1128423.0
801,2005-12-07,1085079.875
802,2005-12-07,1067070.375
803,2005-12-07,1036857.0
804,2005-12-07,1007100.375
805,2005-12-07,988924.625
806,2005-12-07,976994.5
807,2005-12-07,977918.375
808,2005-12-07,1015834.375
809,2005-12-07,1089961.25
810,2005-12-07,1130368.625
811,2005-12-07,1147240.625
812,2005-12-07,1134008.0
813,2005-12-07,1087272.0
814,2005-12-07,1020904.25
815,2005-12-07,948746.5
816,2005-12-08,1040963.6666666666
817,2005-12-08,1027229.0
818,2005-12-08,1031775.0
819,2005-12-08,1047391.0
820,2005-12-08,1086589.0
821,2005-12-08,1144394.0
822,2005-12-08,1242966.0
823,2005-12-08,1247535.0
824,2005-12-08,1196211.0
825,2005-12-08,1154573.6666666667
826,2005-12-08,1132573.3333333333
827,2005-12-08,1117177.0
828,2005-12-08,1090558.3333333333
829,2005-12-08,1072604.3333333333
830,2005-12-08,1052216.6666666667
831,2005-12-08,1052033.3333333333
832,2005-12-08,1085888.0
833,2005-12-08,1168509.3333333333
834,2005-12-08,1202305.6666666667
835,2005-12-08,1211732.6666666667
836,2005-12-08,1187616.0
837,2005-12-08,1137103.6666666667
838,2005-12-08,1066635.3333333333
839,2005-12-08,1002252.0
840,2005-12-09,946541.5
841,2005-12-09,941557.25
842,2005-12-09,942915.25
843,2005-12-09,951046.5
844,2005-12-09,980897.5
845,2005-12-09,1038674.75
846,2005-12-09,1145122.0
847,2005-12-09,1160830.5
848,2005-12-09,1106126.75
849,2005-12-09,1073302.0
850,2005-12-09,1057313.0
851,2005-12-09,1015368.75
852,2005-12-09,986287.75
853,2005-12-09,963824.25
854,2005-12-09,939364.5
855,2005-12-09,947305.75
856,2005-12-09,983182.75
857,2005-12-09,1051416.25
858,2005-12-09,1090795.25
859,2005-12-09,1086958.5
860,2005-12-09,1065990.0
861,2005-12-09,1021747.75
862,2005-12-09,972875.25
863,2005-12-09,907225.5
864,2005-12-10,987671.0
865,2005-12-10,965962.0
866,2005-12-10,971988.0
867,2005-12-10,966828.0
868,2005-12-10,1004709.0
869,2005-12-10,1042456.0
870,2005-12-10,1082149.0
871,2005-12-10,1161165.0
872,2005-12-10,1199817.0
873,2005-12-10,1154458.0
874,2005-12-10,1097317.0
875,2005-12-10,1055535.0
876,2005-12-10,990750.0
877,2005-12-10,931896.0
878,2005-12-10,901866.0
879,2005-12-10,908937.0
880,2005-12-10,960936.0
881,2005-12-10,1074251.0
882,2005-12-10,1079649.0
883,2005-12-10,1085915.0
884,2005-12-10,1082637.0
885,2005-12-10,1071528.0
886,2005-12-10,1032701.0
887,2005-12-10,980703.0
888,2005-12-11,1025763.2
889,2005-12-11,1017929.2
890,2005-12-11,1021527.4
891,2005-12-11,1026250.4
892,2005-12-11,1041233.0
893,2005-12-11,1066909.2
894,2005-12-11,1110719.4
895,2005-12-11,1169785.8
896,2005-12-11,1200886.8
897,2005-12-11,1169906.0
898,2005-12-11,1116490.0
899,2005-12-11,1064521.4
900,2005-12-11,1019818.4
901,2005-12-11,993908.4
902,2005-12-11,982733.4
903,2005-12-11,994276.8
904,2005-12-11,1038046.0
905,2005-12-11,1122792.2
906,2005-12-11,1163159.2
907,2005-12-11,1171147.0
908,2005-12-11,1170922.4
909,2005-12-11,1158909.2
910,2005-12-11,1121840.0
911,2005-12-11,1080399.0
912,2005-12-12,860500.0
913,2005-12-12,851069.0
914,2005-12-12,849648.0
915,2005-12-12,850432.0
916,2005-12-12,879455.0
917,2005-12-12,944650.0
918,2005-12-12,1041864.0
919,2005-12-12,1092931.0
920,2005-12-12,1079490.0
921,2005-12-12,1081776.0
922,2005-12-12,1067189.0
923,2005-12-12,1018962.0
924,2005-12-12,981136.0
925,2005-12-12,977115.0
926,2005-12-12,958380.0
927,2005-12-12,945217.0
928,2005-12-12,960498.0
929,2005-12-12,987527.0
930,2005-12-12,1050107.0
931,2005-12-12,1044545.0
932,2005-12-12,1031735.0
933,2005-12-12,991714.0
934,2005-12-12,940251.0
935,2005-12-12,873322.0
936,2005-12-13,991934.0
937,2005-12-13,1004041.5
938,2005-12-13,1015509.5
939,2005-12-13,1028762.0
940,2005-12-13,1060367.0
