date,AvgTemp
2004-06-01,70.38339920956521
2004-06-02,71.52569169956521
2004-06-03,72.37603305727272
2004-06-04,64.76470588235293
2004-06-05,63.98564593315789
2004-06-06,66.0830039521739
2004-06-07,69.25454545350001
2004-06-08,72.92094861608696
2004-06-09,78.62845849739128
2004-06-10,77.67984189652175
2004-06-11,71.90495867863636
2004-06-12,66.49242424166667
2004-06-13,67.16287878875
2004-06-14,75.39256198363636
2004-06-15,77.252066115
2004-06-16,76.75619834636362
2004-06-17,80.23376623428571
2004-06-18,79.98418972260869
2004-06-19,77.44214876045454
2004-06-20,67.61157024818182
2004-06-21,67.78656126565217
2004-06-22,75.41897233173914
2004-06-23,73.21212121238095
2004-06-24,75.1067193673913
2004-06-25,72.76446281045456
2004-06-26,73.05371900772728
2004-06-27,68.55335968347826
2004-06-28,69.91699604652175
2004-06-29,72.26859504045454
2004-06-30,71.72727272772728
2004-07-01,75.11157024818182
2004-07-02,76.62450592826087
2004-07-03,75.83471074409088
2004-07-04,76.64031620434781
2004-07-05,79.73140495818181
2004-07-06,79.07905138347826
2004-07-07,76.04545454541667
2004-07-08,76.80165289227273
2004-07-09,77.7905138326087
2004-07-10,76.87500000041666
2004-07-11,77.97727272708333
2004-07-12,77.07114624478258
2004-07-13,78.76623376666666
2004-07-14,78.109848485
2004-07-15,74.54545454608694
2004-07-16,74.28063241173912
2004-07-17,73.26893939416665
2004-07-18,72.71487603272728
2004-07-19,74.33471074318182
2004-07-20,74.40692640714285
2004-07-21,76.16666666666666
2004-07-22,76.15415019695652
2004-07-23,75.77470355826088
2004-07-24,72.79904306210527
2004-07-25,72.83471074409091
2004-07-26,74.08225108190474
2004-07-27,77.7520661159091
2004-07-28,75.44628099227273
2004-07-29,74.85375494130436
2004-07-30,78.2727272725
2004-07-31,79.26482213434784
2004-08-01,78.02371541565216
2004-08-02,76.55785123954544
2004-08-03,76.34297520590911
2004-08-04,80.07851239681817
2004-08-05,72.83057851272727
2004-08-06,65.60606060619047
2004-08-07,64.59090909125
2004-08-08,68.12878787874997
2004-08-09,71.08300395260869
2004-08-10,74.20661157045453
2004-08-11,75.98814229173914
2004-08-12,73.38016528954546
2004-08-13,72.15810276695652
2004-08-14,66.3045454545
2004-08-15,67.68379446652173
2004-08-16,71.62679425894737
2004-08-17,71.56916996130435
2004-08-18,74.26839826809524
2004-08-19,79.82775119578949
2004-08-20,79.51383399260871
2004-08-21,76.02597402523811
2004-08-22,68.97348484875
2004-08-23,69.99173553727273
2004-08-24,72.19421487545455
2004-08-25,71.83471074318182
2004-08-26,73.1067193678261
2004-08-27,74.7121212125
2004-08-28,76.02371541521738
2004-08-29,76.75757575833333
2004-08-30,75.28458498043479
2004-08-31,76.04166666625
2004-09-01,72.75206611545454
2004-09-02,70.734848485
2004-09-03,70.82575757458333
2004-09-04,73.2337662347619
2004-09-05,71.47430829999999
2004-09-06,70.89090909149999
2004-09-07,74.20075757541667
2004-09-08,76.09090909095237
2004-09-09,75.72294372333333
2004-09-10,70.96212121166668
2004-09-11,70.02479338818182
2004-09-12,68.66007905000001
2004-09-13,69.62500000000001
2004-09-14,68.80519480476191
2004-09-15,69.27272727272727
2004-09-16,71.39525691695653
2004-09-17,74.813636363
2004-09-18,67.18181818190476
2004-09-19,60.08333333416666
2004-09-20,59.01581027695653
2004-09-21,62.67588932826088
2004-09-22,68.03030302958334
2004-09-23,69.66115702500001
2004-09-24,66.93560606083334
2004-09-25,66.12554112666666
2004-09-26,66.20454545458331
2004-09-27,67.2454545455
2004-09-28,71.54150197739129
2004-09-29,67.56521739043475
2004-09-30,66.73737373722223
2004-10-01,65.37603305863635
2004-10-02,68.77511961684209
2004-10-03,63.84469696958332
2004-10-04,63.61157024863637
2004-10-05,56.37603305818181
2004-10-06,52.84469696916667
2004-10-07,55.9469696975
2004-10-08,59.03409090958332
2004-10-09,60.78656126608697
2004-10-10,63.31818181772728
2004-10-11,53.56439393958332
2004-10-12,52.8825757575
2004-10-13,52.986363635500005
2004-10-14,60.01913875526316
2004-10-15,59.333333333333336
2004-10-16,53.41558441619048
2004-10-17,52.43636363649999
2004-10-18,52.05371900727273
2004-10-19,64.07024793272727
2004-10-20,57.36363636352941
2004-10-21,56.390374331176474
2004-10-22,54.8045454535
2004-10-23,51.85123966954546
2004-10-24,51.059090908499996
2004-10-25,54.28925619772728
2004-10-26,54.6628787875
2004-10-27,53.74891774952381
2004-10-28,56.24675324714286
2004-10-29,57.36363636380953
2004-10-30,67.49173553636363
2004-10-31,68.33333333238095
2004-11-01,61.57707509782608
2004-11-02,67.23181818149999
2004-11-03,63.445887445238085
2004-11-04,52.2727272738889
2004-11-05,50.880165288636356
2004-11-06,49.545454546363636
2004-11-07,55.76284584913043
2004-11-08,50.19367588956523
2004-11-09,39.82954545458333
2004-11-10,40.19367588913044
2004-11-11,48.27272727260869
2004-11-12,50.653679653809526
2004-11-13,44.7748917752381
2004-11-14,38.3977272725
2004-11-15,42.51383399260868
2004-11-16,44.57954545458335
2004-11-17,47.33992094826087
2004-11-18,53.46969696958334
2004-11-19,54.90909090874999
2004-11-20,56.1255411247619
2004-11-21,55.86580086571427
2004-11-22,53.65800865809523
2004-11-23,54.18181818263158
2004-11-24,59.206611570000014
2004-11-25,54.84469696958333
2004-11-26,37.45454545375
2004-11-27,42.15584415571428
2004-11-28,52.14015151541667
2004-11-29,42.67588932782609
2004-11-30,45.52066115636364
2004-12-01,50.768595041363625
2004-12-02,40.49802371391303
2004-12-03,41.892561984545445
2004-12-04,38.700757575833336
2004-12-05,45.16205533565217
2004-12-06,47.995867768181824
2004-12-07,57.70334928315789
2004-12-08,55.87603305727273
2004-12-09,46.433884297727275
2004-12-10,54.281818182500004
2004-12-11,48.37603305772728
2004-12-12,42.85950413181819
2004-12-13,44.55785123954546
2004-12-14,34.344696969999994
2004-12-15,29.122727273000002
2004-12-16,32.18614718571429
2004-12-17,39.06198347
2004-12-18,36.20158102782609
2004-12-19,34.486166007391304
2004-12-20,18.23553719090909
2004-12-21,33.018939394583334
2004-12-22,46.98484848416666
2004-12-23,53.23553719045455
2004-12-24,31.743801652272726
2004-12-25,26.95256917
2004-12-26,28.51082251047619
2004-12-27,28.10743801590909
2004-12-28,26.45867768636363
2004-12-29,43.238636363333335
2004-12-30,44.88636363666668
2004-12-31,48.77075098826087
2005-01-01,54.1146245052174
2005-01-02,49.07792207809524
2005-01-03,55.822134387391294
2005-01-04,62.0954545445
2005-01-05,52.38429752090909
2005-01-06,55.119834710909075
2005-01-07,47.52173912956522
2005-01-08,48.1954545455
2005-01-09,39.375494071304345
2005-01-10,44.45833333333334
2005-01-11,45.36758893347827
2005-01-12,53.71074380227274
2005-01-13,63.30735930809522
2005-01-14,50.58264462863636
2005-01-15,34.337662337619044
2005-01-16,33.735930736666674
2005-01-17,25.305785124545455
2005-01-18,18.0995671
2005-01-19,20.90495867727273
2005-01-20,31.492822966842105
2005-01-21,26.46280991636364
2005-01-22,24.517786560869567
2005-01-23,20.958677685454546
2005-01-24,21.055335968391308
2005-01-25,31.494071146086952
2005-01-26,41.334710744090906
2005-01-27,27.49407114695652
2005-01-28,21.190082644999997
2005-01-29,25.63636363608696
2005-01-30,32.6227272725
2005-01-31,32.33201581
2005-02-01,32.92490118565217
2005-02-02,32.54545454583333
2005-02-03,33.40106951941176
2005-02-04,38.71936758826087
2005-02-05,42.199134198571436
2005-02-06,40.76893939333333
2005-02-07,41.723140495454544
2005-02-08,48.97520661181819
2005-02-09,50.85537190045454
2005-02-10,43.549783548571426
2005-02-11,34.37603305681819
2005-02-12,39.83399209521739
2005-02-13,41.18577074999999
2005-02-14,45.237154149999995
2005-02-15,52.08712121125
2005-02-16,51.49621212166667
2005-02-17,38.61660079130436
2005-02-18,30.89669421454545
2005-02-19,29.363636362727274
2005-02-20,36.12396694136363
2005-02-21,48.863636363750004
2005-02-22,44.513833992608696
2005-02-23,42.93073593095238
2005-02-24,34.26315789421052
2005-02-25,31.020661157272727
2005-02-26,35.260330579545446
2005-02-27,34.50197628478261
2005-02-28,34.35406698473684
2005-03-01,35.07851239590909
2005-03-02,33.2766798426087
2005-03-03,31.189393939583336
2005-03-04,33.66942148772728
2005-03-05,36.640316205217395
2005-03-06,42.23140495909091
2005-03-07,55.15909090916667
2005-03-08,42.43560606208333
2005-03-09,30.859848485416673
2005-03-10,34.32411067217391
2005-03-11,43.06198347136364
2005-03-12,42.13636363708334
2005-03-13,43.8339920952174
2005-03-14,38.55303030291667
2005-03-15,38.136363635416664
2005-03-16,38.86561264782609
2005-03-17,37.60743801681818
2005-03-18,40.53719008318182
2005-03-19,46.16666666666666
2005-03-20,49.4426877473913
2005-03-21,45.00000000000001
2005-03-22,45.26515151458332
2005-03-23,49.33971291842106
2005-03-24,45.74308300391304
2005-03-25,44.0123966940909
2005-03-26,46.33333333333335
2005-03-27,46.999999999411756
2005-03-28,53.90495867818181
2005-03-29,55.49011857652174
2005-03-30,52.92045454458334
2005-03-31,53.619834710909096
2005-04-01,54.45041322272727
2005-04-02,54.145454544999986
2005-04-03,50.5454545447619
2005-04-04,55.80991735500001
2005-04-05,56.53787878833333
2005-04-06,67.27272727217392
2005-04-07,66.36776859545454
2005-04-08,60.00413223136365
2005-04-09,54.209486166521735
2005-04-10,54.412878787083336
2005-04-11,54.95256917043478
2005-04-12,47.44664031608695
2005-04-13,49.303030302380954
2005-04-14,50.27685950363636
2005-04-15,48.84980237173913
2005-04-16,47.912878787916675
2005-04-17,52.992424241249985
2005-04-18,62.57707509869566
2005-04-19,66.05138339869565
2005-04-20,70.31818181708333
2005-04-21,63.50197628391305
2005-04-22,56.08677685909092
2005-04-23,59.592885375652166
2005-04-24,45.82644628045454
2005-04-25,52.378787877916665
2005-04-26,56.446640315652175
2005-04-27,60.47107438045453
2005-04-28,56.564393940416664
2005-04-29,55.72727272695652
2005-04-30,64.2975206609091
2005-05-01,57.909090909583334
2005-05-02,51.65612648304349
2005-05-03,51.13257575833333
2005-05-04,52.19008264454545
2005-05-05,52.54940711521739
2005-05-06,50.654545454
2005-05-07,55.93675889434781
2005-05-08,61.73517786434782
2005-05-09,60.640316205652155
2005-05-10,61.56439394
2005-05-11,69.1225296447826
2005-05-12,70.47826087043478
2005-05-13,60.44268774739129
2005-05-14,68.69565217478262
2005-05-15,68.09504132227272
2005-05-16,63.221343874782605
2005-05-17,60.525691699565215
2005-05-18,62.9604743073913
2005-05-19,62.83399209478261
2005-05-20,58.85353535222222
2005-05-21,59.54150197695653
2005-05-22,63.66007905086957
2005-05-23,64.04743083043479
2005-05-24,56.73106060624999
2005-05-25,55.49173553727273
2005-05-26,64.83003952652174
2005-05-27,68.01731601809523
2005-05-28,66.18181818227272
2005-05-29,64.90118577043476
2005-05-30,65.69565217391305
2005-05-31,66.09090909086959
2005-06-01,63.14876033045454
2005-06-02,60.62727272699999
2005-06-03,64.09523809476192
2005-06-04,70.08695652173913
2005-06-05,75.16942148818183
2005-06-06,78.22727272750001
2005-06-07,76.82954545375
2005-06-08,77.51515151624999
2005-06-09,76.77651515166667
2005-06-10,78.12554112571429
2005-06-11,76.77865612608697
2005-06-12,76.96047430782609
2005-06-13,80.71146245000001
2005-06-14,83.20833333333331
2005-06-15,81.00000000000001
2005-06-16,76.54940711434783
2005-06-17,69.46212121208335
2005-06-18,68.84090909041666
2005-06-19,69.35537190227275
2005-06-20,65.59917355363638
2005-06-21,69.35573122521738
2005-06-22,73.70247933818183
2005-06-23,72.6818181822727
2005-06-24,73.6515151525
2005-06-25,74.59288537565217
2005-06-26,75.17316017238096
2005-06-27,78.36758893260871
2005-06-28,79.10984848416666
2005-06-29,76.313636364
2005-06-30,78.41897233173913
2005-07-01,79.925619835
2005-07-02,77.65909090874999
2005-07-03,75.36363636458334
2005-07-04,75.38016528909093
2005-07-05,77.62845849869565
2005-07-06,79.31363636399998
2005-07-07,74.57575757571428
2005-07-08,74.30735930809524
2005-07-09,76.161157025
2005-07-10,77.98814229260869
2005-07-11,79.10606060583332
2005-07-12,80.88932806260868
2005-07-13,78.6794258363158
2005-07-14,76.91774891714283
2005-07-15,79.1942148759091
2005-07-16,80.08677685863636
2005-07-17,81.24242424250001
2005-07-18,82.69008264409091
2005-07-19,82.73106060625
2005-07-20,82.26482213434782
2005-07-21,81.73122529608695
2005-07-22,80.90495867818181
2005-07-23,80.02651515041667
2005-07-24,76.21969696874997
2005-07-25,80.98760330590912
2005-07-26,84.05627705666666
2005-07-27,85.63257575791668
2005-07-28,76.60606060523811
2005-07-29,74.58333333374999
2005-07-30,76.01652892454545
2005-07-31,75.109090909
2005-08-01,76.04545454499998
2005-08-02,78.84469697083334
2005-08-03,81.15909090999999
2005-08-04,81.22348484916667
2005-08-05,81.3715415026087
2005-08-06,78.56521739173914
2005-08-07,77.94466403173914
2005-08-08,77.62500000000001
2005-08-09,74.781818182
2005-08-10,78.51948052
2005-08-11,80.35227272750001
2005-08-12,82.65151515166666
2005-08-13,82.73122529695652
2005-08-14,82.98418972391303
2005-08-15,81.88636363583332
2005-08-16,77.95041322227272
2005-08-17,75.93388429772727
2005-08-18,73.57438016590908
2005-08-19,75.97520661136363
2005-08-20,79.75206611590907
2005-08-21,82.29644268739129
2005-08-22,78.24380165272729
2005-08-23,72.94628099181817
2005-08-24,73.45867768545455
2005-08-25,70.11983471090909
2005-08-26,70.02892561863635
2005-08-27,71.4426877473913
2005-08-28,76.24901185739131
2005-08-29,76.97348484791668
2005-08-30,80.2024793390909
2005-08-31,81.00432900428572
2005-09-01,74.69960474347826
2005-09-02,74.48616600782609
2005-09-03,72.81818181791667
2005-09-04,70.64502164476191
2005-09-05,69.43801652909092
2005-09-06,69.09090909136363
2005-09-07,68.04347826086956
2005-09-08,67.56126482217392
2005-09-09,70.86561264869567
2005-09-10,71.10227272708335
2005-09-11,68.64772727333333
2005-09-12,68.73484848458334
2005-09-13,71.96047430782608
2005-09-14,76.90909090857143
2005-09-15,79.42148760272727
2005-09-16,78.009090909
2005-09-17,78.41125541095236
2005-09-18,73.98418972304349
2005-09-19,74.17786561217395
2005-09-20,76.47107438045454
2005-09-21,72.64015151541666
2005-09-22,72.21212121125
2005-09-23,77.88537549391303
2005-09-24,71.92975206681818
2005-09-25,70.95041322363637
2005-09-26,73.56611570227273
2005-09-27,70.29752066090909
2005-09-28,65.42148760272728
2005-09-29,67.89723320130435
2005-09-30,59.41501976260869
2005-10-01,62.13043478260869
2005-10-02,64.8458498021739
2005-10-03,65.6521739126087
2005-10-04,69.25691699565219
2005-10-05,71.31818181833334
2005-10-06,73.67727272699999
2005-10-07,72.96694214909093
2005-10-08,70.27272727400002
2005-10-09,62.10822510809523
2005-10-10,63.65800865857144
2005-10-11,64.48803827736842
2005-10-12,62.89999999999999
2005-10-13,62.39898989944444
2005-10-14,64.74703557391305
2005-10-15,65.91666666666667
2005-10-16,58.41287878791666
2005-10-17,54.10276679869566
2005-10-18,62.087121212083325
2005-10-19,62.67803030291666
2005-10-20,63.30830039521741
2005-10-21,56.22488038263159
2005-10-22,58.54132231363637
2005-10-23,53.29338843
2005-10-24,51.504132230454545
2005-10-25,46.34224598882352
2005-10-26,48.01581027695652
2005-10-27,45.935064934761904
2005-10-28,45.41106719347825
2005-10-29,42.715909091666674
2005-10-30,48.17803030333332
2005-10-31,51.89393939416667
2005-11-01,55.6515151525
2005-11-02,52.85606060583333
2005-11-03,51.68939394
2005-11-04,58.59917355318181
2005-11-05,61.16528925681817
2005-11-06,64.57707509913044
2005-11-07,56.79545454624999
2005-11-08,55.76446280999999
2005-11-09,65.83057851227274
2005-11-10,55.931818182083326
2005-11-11,43.23715415
2005-11-12,45.29924242375
2005-11-13,56.67272727300001
2005-11-14,62.627705627142845
2005-11-15,63.865612647826076
2005-11-16,65.40259740285714
2005-11-17,41.261363635416664
2005-11-18,32.809917356363634
2005-11-19,36.58893280565217
2005-11-20,47.489177488571436
2005-11-21,49.1499999995
2005-11-22,45.7561983459091
2005-11-23,36.913043478695656
2005-11-24,46.64393939416667
2005-11-25,29.39130434739131
2005-11-26,34.58893280608696
2005-11-27,41.844155844285716
2005-11-28,59.91443850176471
2005-11-29,64.6227272725
2005-11-30,51.079545454999995
2005-12-01,39.42687747043478
2005-12-02,37.992094862608695
2005-12-03,34.735930736666674
2005-12-04,47.556818182499995
2005-12-05,36.6363636365
2005-12-06,31.776859504545452
2005-12-07,30.392561983181817
2005-12-08,29.569169959999993
2005-12-09,34.51082251095239
2005-12-10,31.4015151525
2005-12-11,38.95867768590909
2005-12-12,38.21645021619048
2005-12-13,29.17391304347825
2005-12-14,25.523809523333338
2005-12-15,36.07905138391305
2005-12-16,40.25619834772727
2005-12-17,36.58874458952381
2005-12-18,35.83712121208333
2005-12-19,34.33333333380953
2005-12-20,28.515151514583334
2005-12-21,28.517786561304344
2005-12-22,30.20948616652174
2005-12-23,40.6477272725
2005-12-24,42.53409090916667
2005-12-25,43.86363636363636
2005-12-26,44.607438016363645
2005-12-27,38.753787878749996
2005-12-28,43.92424242375
2005-12-29,47.69856459368422
2005-12-30,41.41991342
2005-12-31,43.152892562272726
2006-01-01,41.13043478304348
2006-01-02,40.095454544499994
2006-01-03,44.712121212777774
2006-01-04,42.260330578181815
2006-01-05,45.69169960521739
2006-01-06,38.32034632047619
2006-01-07,30.845454546000003
2006-01-08,42.22943722952381
2006-01-09,54.16996047478261
2006-01-10,46.818181819166675
2006-01-11,50.49407114652174
2006-01-12,50.178030302916675
2006-01-13,53.37662337761905
2006-01-14,47.21343873434782
2006-01-15,35.227272727727275
2006-01-16,35.96837944652174
2006-01-17,44.18181818166667
2006-01-18,48.386363636666665
2006-01-19,42.76515151583333
2006-01-20,51.2681818185
2006-01-21,53.665289255909094
2006-01-22,39.88142292565218
2006-01-23,42.56611570227273
2006-01-24,44.54545454478261
2006-01-25,41.23444976210527
2006-01-26,35.03162055347826
2006-01-27,32.7272727275
2006-01-28,44.19318181833333
2006-01-29,51.106060605416666
2006-01-30,52.24110671913043
2006-01-31,45.05627705714285
2006-02-01,38.15909090833334
2006-02-02,46.136363635454536
2006-02-03,55.66007905086957
2006-02-04,50.96442687739131
2006-02-05,40.1904761904762
2006-02-06,37.95041322227273
2006-02-07,36.18595041454545
2006-02-08,32.443181817916674
2006-02-09,31.070247934999994
2006-02-10,34.118577073913045
2006-02-11,36.960227272500006
2006-02-12,33.13223140454546
2006-02-13,30.15151515166667
2006-02-14,38.45059288565218
2006-02-15,47.573122529565225
2006-02-16,52.99242424291666
2006-02-17,54.23809523904762
2006-02-18,34.921487603181816
2006-02-19,22.595041322727273
2006-02-20,33.58677685863636
2006-02-21,40.53246753238096
2006-02-22,38.061983472272736
2006-02-23,43.09090909047619
2006-02-24,41.00826446318182
2006-02-25,43.82954545500001
2006-02-26,33.213438735217395
2006-02-27,31.499999999583334
2006-02-28,41.016528924545455
2006-03-01,42.50197628521739
2006-03-02,52.61660079043478
2006-03-03,39.96590909166667
2006-03-04,37.99242424250001
2006-03-05,40.09090909125
2006-03-06,39.62032085529412
2006-03-07,39.83057851272727
2006-03-08,42.1343873526087
2006-03-09,57.731818180499985
2006-03-10,67.35123966999998
2006-03-11,60.227272728333325
2006-03-12,65.40316205608696
2006-03-13,68.84848484875002
2006-03-14,60.24110671956522
2006-03-15,46.632231405
2006-03-16,46.42975206590909
2006-03-17,45.681818183181825
2006-03-18,40.028925620454544
2006-03-19,40.560606060000005
2006-03-20,42.121212120833334
2006-03-21,36.01010101055555
2006-03-22,38.28787878833334
2006-03-23,41.71074380181819
2006-03-24,43.43388429772727
2006-03-25,40.97107438
2006-03-26,41.056818182083326
2006-03-27,43.483471075000004
2006-03-28,49.59504132318182
2006-03-29,50.33596837956521
2006-03-30,52.079545454583325
2006-03-31,60.26877470260868
2006-04-01,67.50826446272725
2006-04-02,58.79545454458332
2006-04-03,60.91387559789475
2006-04-04,52.42687747130435
2006-04-05,50.71541501913043
2006-04-06,52.51778656130435
2006-04-07,66.79999999949999
2006-04-08,55.18181818130435
2006-04-09,45.07954545458333
2006-04-10,50.119834710909096
2006-04-11,56.242424241250006
2006-04-12,61.50592885304347
2006-04-13,67.60869565173914
2006-04-14,63.65702479363636
2006-04-15,70.68379446652173
2006-04-16,63.162055336086944
2006-04-17,52.27272727086956
2006-04-18,54.847107438636364
2006-04-19,60.075757575833336
2006-04-20,64.18560605999998
2006-04-21,63.46889952210525
2006-04-22,62.49783549857143
2006-04-23,63.644628099090916
2006-04-24,65.84469696958334
2006-04-25,64.84090909083334
2006-04-26,52.60984848458333
2006-04-27,55.98814229260869
2006-04-28,56.152892561363636
2006-04-29,51.78656126652175
2006-04-30,53.434782607826094
2006-05-01,54.79545454499999
2006-05-02,58.35606060666666
2006-05-03,62.774703557826086
2006-05-04,66.40909090916668
2006-05-05,67.92803030333333
2006-05-06,67.99999999999999
2006-05-07,55.38429752045453
2006-05-08,52.41735537136365
2006-05-09,57.14393939416667
2006-05-10,61.09917355363636
2006-05-11,64.8863636355
2006-05-12,59.8219696975
2006-05-13,60.699604743478254
2006-05-14,57.962121211249986
2006-05-15,59.670454545833344
2006-05-16,57.92148760272728
2006-05-17,61.18181818208333
2006-05-18,62.20948616652173
2006-05-19,59.1818181825
2006-05-20,65.21739130347825
2006-05-21,64.15530303
2006-05-22,60.25757575750001
2006-05-23,57.268774702608695
2006-05-24,61.20553359608695
2006-05-25,67.67355371909092
2006-05-26,74.55335968391304
2006-05-27,73.10276679782609
2006-05-28,72.92045454541667
2006-05-29,73.3595041309091
2006-05-30,76.6818181809091
2006-05-31,76.47430829956522
2006-06-01,77.15019762869565
2006-06-02,75.93280632434781
2006-06-03,69.8398268390476
2006-06-04,66.95833333249999
2006-06-05,65.32034632
2006-06-06,65.87747035565216
2006-06-07,69.57707509913043
2006-06-08,69.87747035608696
2006-06-09,71.11742424083333
2006-06-10,68.04347826086958
2006-06-11,65.87747035608696
2006-06-12,63.00454545499999
2006-06-13,68.07114624434784
2006-06-14,65.71818181700002
2006-06-15,70.24793388499997
2006-06-16,70.68939393958333
2006-06-17,73.59090909083334
2006-06-18,76.84980237217391
2006-06-19,76.96212121250001
2006-06-20,76.66007905217391
2006-06-21,76.52173913043478
2006-06-22,81.13636363666666
2006-06-23,77.19367588869567
2006-06-24,76.10606060541666
2006-06-25,76.03719008272726
2006-06-26,75.39234449736843
2006-06-27,74.70202020166666
2006-06-28,77.11462450695653
2006-06-29,75.98268398285715
2006-06-30,72.55731225347827
2006-07-01,74.13257575708332
2006-07-02,80.70355731260871
2006-07-03,79.92885375521739
2006-07-04,80.71146245043478
2006-07-05,75.86147186238095
2006-07-06,70.68398268380955
2006-07-07,68.42975206636362
2006-07-08,69.14229249043478
2006-07-09,71.81818181833333
2006-07-10,75.91666666666667
2006-07-11,79.5000000009091
2006-07-12,80.93939394041668
2006-07-13,79.50239234473685
2006-07-14,77.81027667956522
2006-07-15,79.06220095789473
2006-07-16,80.19008264545452
2006-07-17,80.98814229130436
2006-07-18,81.92885375521739
2006-07-19,79.38842975136362
2006-07-20,79.23715415000001
2006-07-21,80.51239669409092
2006-07-22,79.90909090904762
2006-07-23,74.60474308304349
2006-07-24,75.56916996043479
2006-07-25,74.98814229173912
2006-07-26,77.71900826545455
2006-07-27,81.22529644347827
