date,AvgTemp,AcTemplabel
2004-09-26,66.20454545458331,6
2004-09-27,67.2454545455,7
2004-09-28,71.54150197739129,8
2004-09-29,67.56521739043475,9
2004-09-30,66.73737373722223,10
2004-10-01,65.37603305863635,11
2004-10-02,68.77511961684209,12
2004-10-03,63.84469696958332,13
2004-10-04,63.61157024863637,14
2004-10-05,56.37603305818181,0
2004-10-06,52.84469696916667,0
2004-10-07,55.9469696975,1
2004-10-08,59.03409090958332,2
2004-10-09,60.78656126608697,3
2004-10-10,63.31818181772728,4
2004-10-11,53.56439393958332,0
2004-10-12,52.8825757575,0
2004-10-13,52.986363635500005,1
2004-10-14,60.01913875526316,2
2004-10-15,59.333333333333336,3
2004-10-16,53.41558441619048,0
2004-10-17,52.43636363649999,0
2004-10-18,52.05371900727273,0
2004-10-19,64.07024793272727,1
2004-10-20,57.36363636352941,0
2004-10-21,56.39037433117648,0
2004-10-22,54.8045454535,0
2004-10-23,51.85123966954546,0
2004-10-24,51.0590909085,0
2004-10-25,54.28925619772728,1
2004-10-26,54.6628787875,2
2004-10-27,53.74891774952381,3
2004-10-28,56.24675324714286,4
2004-10-29,57.36363636380953,5
2004-10-30,67.49173553636363,6
2004-10-31,68.33333333238095,7
2004-11-01,61.57707509782608,0
2004-11-02,67.23181818149999,1
2004-11-03,63.445887445238085,2
2004-11-04,52.2727272738889,0
2004-11-05,50.88016528863636,0
2004-11-06,49.54545454636364,0
2004-11-07,55.76284584913043,1
2004-11-08,50.19367588956523,0
2004-11-09,39.82954545458333,0
2004-11-10,40.19367588913044,1
2004-11-11,48.27272727260869,2
2004-11-12,50.653679653809526,3
2004-11-13,44.7748917752381,0
2004-11-14,38.3977272725,0
2004-11-15,42.51383399260868,1
2004-11-16,44.57954545458335,2
2004-11-17,47.33992094826087,3
2004-11-18,53.46969696958334,4
2004-11-19,54.90909090874999,5
2004-11-20,56.1255411247619,6
2004-11-21,55.86580086571427,7
2004-11-22,53.65800865809523,8
2004-11-23,54.18181818263158,9
2004-11-24,59.206611570000014,10
2004-11-25,54.84469696958333,11
2004-11-26,37.45454545375,0
2004-11-27,42.15584415571428,1
2004-11-28,52.14015151541667,2
2004-11-29,42.67588932782609,0
2004-11-30,45.52066115636364,1
2004-12-01,50.768595041363625,2
2004-12-02,40.49802371391303,0
2004-12-03,41.892561984545445,1
2004-12-04,38.700757575833336,0
2004-12-05,45.16205533565217,1
2004-12-06,47.995867768181824,2
2004-12-07,57.70334928315789,3
2004-12-08,55.87603305727273,4
2004-12-09,46.43388429772728,0
2004-12-10,54.2818181825,1
2004-12-11,48.37603305772728,0
2004-12-12,42.85950413181819,0
2004-12-13,44.55785123954546,1
2004-12-14,34.344696969999994,0
2004-12-15,29.122727273,0
2004-12-16,32.18614718571429,1
2004-12-17,39.06198347,2
2004-12-18,36.20158102782609,3
2004-12-19,34.486166007391304,4
2004-12-20,18.23553719090909,0
2004-12-21,33.018939394583334,1
2004-12-22,46.98484848416666,2
2004-12-23,53.23553719045455,3
2004-12-24,31.74380165227273,0
2004-12-25,26.95256917,0
2004-12-26,28.51082251047619,1
2004-12-27,28.10743801590909,2
2004-12-28,26.45867768636363,0
2004-12-29,43.238636363333335,1
2004-12-30,44.88636363666668,2
2004-12-31,48.77075098826087,3
2005-01-01,54.1146245052174,4
2005-01-02,49.07792207809524,0
2005-01-03,55.822134387391294,1
2005-01-04,62.0954545445,2
2005-01-05,52.38429752090909,0
2005-01-06,55.11983471090908,1
2005-01-07,47.52173912956522,0
2005-01-08,48.1954545455,1
2005-01-09,39.375494071304345,0
2005-01-10,44.45833333333334,1
2005-01-11,45.36758893347827,2
2005-01-12,53.71074380227274,3
2005-01-13,63.30735930809522,4
2005-01-14,50.58264462863636,0
2005-01-15,34.337662337619044,0
2005-01-16,33.735930736666674,0
2005-01-17,25.30578512454545,0
2005-01-18,18.0995671,0
2005-01-19,20.90495867727273,1
2005-01-20,31.492822966842105,2
2005-01-21,26.46280991636364,0
2005-01-22,24.517786560869567,0
2005-01-23,20.958677685454543,0
2005-01-24,21.055335968391308,1
2005-01-25,31.494071146086952,2
2005-01-26,41.334710744090906,3
2005-01-27,27.49407114695652,0
2005-01-28,21.190082645,0
2005-01-29,25.63636363608696,1
2005-01-30,32.6227272725,2
2005-01-31,32.33201581,3
2005-02-01,32.92490118565217,4
2005-02-02,32.54545454583333,5
2005-02-03,33.40106951941176,6
2005-02-04,38.71936758826087,7
2005-02-05,42.19913419857144,8
2005-02-06,40.76893939333333,9
2005-02-07,41.723140495454544,10
2005-02-08,48.97520661181819,11
2005-02-09,50.85537190045454,12
2005-02-10,43.54978354857143,0
2005-02-11,34.37603305681819,0
2005-02-12,39.83399209521739,1
2005-02-13,41.18577074999999,2
2005-02-14,45.23715415,3
2005-02-15,52.08712121125,4
2005-02-16,51.49621212166667,5
2005-02-17,38.61660079130436,0
2005-02-18,30.89669421454545,0
2005-02-19,29.363636362727277,0
2005-02-20,36.12396694136363,1
2005-02-21,48.86363636375,2
2005-02-22,44.513833992608696,3
2005-02-23,42.93073593095238,4
2005-02-24,34.26315789421052,0
2005-02-25,31.020661157272727,0
2005-02-26,35.260330579545446,1
2005-02-27,34.50197628478261,2
2005-02-28,34.35406698473684,3
2005-03-01,35.07851239590909,4
2005-03-02,33.2766798426087,5
2005-03-03,31.189393939583336,6
2005-03-04,33.66942148772728,7
2005-03-05,36.6403162052174,8
2005-03-06,42.23140495909091,9
2005-03-07,55.15909090916667,10
2005-03-08,42.43560606208333,0
2005-03-09,30.859848485416677,0
2005-03-10,34.32411067217391,1
2005-03-11,43.06198347136364,2
2005-03-12,42.13636363708334,3
2005-03-13,43.8339920952174,4
2005-03-14,38.55303030291667,0
2005-03-15,38.13636363541666,0
2005-03-16,38.86561264782609,1
2005-03-17,37.60743801681818,0
2005-03-18,40.53719008318182,1
2005-03-19,46.16666666666666,2
2005-03-20,49.4426877473913,3
2005-03-21,45.00000000000001,4
2005-03-22,45.26515151458332,5
2005-03-23,49.33971291842106,6
2005-03-24,45.74308300391304,7
2005-03-25,44.0123966940909,8
2005-03-26,46.33333333333335,9
2005-03-27,46.99999999941176,10
2005-03-28,53.90495867818181,11
2005-03-29,55.49011857652174,12
2005-03-30,52.92045454458334,13
2005-03-31,53.619834710909096,14
2005-04-01,54.45041322272727,15
2005-04-02,54.14545454499999,16
2005-04-03,50.5454545447619,17
2005-04-04,55.80991735500001,18
2005-04-05,56.53787878833333,19
2005-04-06,67.27272727217392,20
2005-04-07,66.36776859545454,21
2005-04-08,60.00413223136365,0
2005-04-09,54.209486166521735,0
2005-04-10,54.412878787083336,1
2005-04-11,54.95256917043478,2
2005-04-12,47.44664031608695,0
2005-04-13,49.30303030238096,1
2005-04-14,50.27685950363636,2
2005-04-15,48.84980237173913,3
2005-04-16,47.91287878791668,4
2005-04-17,52.99242424124999,5
2005-04-18,62.57707509869566,6
2005-04-19,66.05138339869565,7
2005-04-20,70.31818181708333,8
2005-04-21,63.50197628391305,0
2005-04-22,56.08677685909092,0
2005-04-23,59.592885375652166,1
2005-04-24,45.82644628045454,0
2005-04-25,52.378787877916665,1
2005-04-26,56.446640315652175,2
2005-04-27,60.47107438045453,3
2005-04-28,56.56439394041666,4
2005-04-29,55.72727272695652,5
2005-04-30,64.2975206609091,6
2005-05-01,57.90909090958333,0
2005-05-02,51.65612648304349,0
2005-05-03,51.13257575833333,0
2005-05-04,52.19008264454545,1
2005-05-05,52.54940711521739,2
2005-05-06,50.654545454,0
2005-05-07,55.93675889434781,1
2005-05-08,61.73517786434782,2
2005-05-09,60.64031620565216,3
2005-05-10,61.56439394,4
2005-05-11,69.1225296447826,5
2005-05-12,70.47826087043478,6
2005-05-13,60.44268774739129,0
2005-05-14,68.69565217478262,1
2005-05-15,68.09504132227272,2
2005-05-16,63.221343874782605,3
2005-05-17,60.525691699565215,4
2005-05-18,62.9604743073913,5
2005-05-19,62.83399209478261,6
2005-05-20,58.85353535222222,0
2005-05-21,59.54150197695653,1
2005-05-22,63.66007905086957,2
2005-05-23,64.04743083043479,3
2005-05-24,56.73106060624999,0
2005-05-25,55.49173553727273,0
2005-05-26,64.83003952652174,1
2005-05-27,68.01731601809523,2
2005-05-28,66.18181818227272,3
2005-05-29,64.90118577043476,4
2005-05-30,65.69565217391305,5
2005-05-31,66.09090909086959,6
2005-06-01,63.14876033045454,7
2005-06-02,60.62727272699999,8
2005-06-03,64.09523809476192,9
2005-06-04,70.08695652173913,10
2005-06-05,75.16942148818183,11
2005-06-06,78.22727272750001,12
2005-06-07,76.82954545375,13
2005-06-08,77.51515151624999,14
2005-06-09,76.77651515166667,15
2005-06-10,78.12554112571429,16
2005-06-11,76.77865612608697,17
2005-06-12,76.96047430782609,18
2005-06-13,80.71146245000001,19
2005-06-14,83.20833333333331,20
2005-06-15,81.00000000000001,21
2005-06-16,76.54940711434783,22
2005-06-17,69.46212121208335,0
2005-06-18,68.84090909041666,0
2005-06-19,69.35537190227275,1
2005-06-20,65.59917355363638,0
2005-06-21,69.35573122521738,1
2005-06-22,73.70247933818183,2
2005-06-23,72.6818181822727,3
2005-06-24,73.6515151525,4
2005-06-25,74.59288537565217,5
2005-06-26,75.17316017238096,6
2005-06-27,78.36758893260871,7
2005-06-28,79.10984848416666,8
2005-06-29,76.313636364,9
2005-06-30,78.41897233173913,10
2005-07-01,79.925619835,11
2005-07-02,77.65909090874999,12
2005-07-03,75.36363636458334,13
2005-07-04,75.38016528909093,14
2005-07-05,77.62845849869565,15
2005-07-06,79.31363636399998,16
2005-07-07,74.57575757571428,17
2005-07-08,74.30735930809524,18
2005-07-09,76.161157025,19
2005-07-10,77.98814229260869,20
2005-07-11,79.10606060583332,21
2005-07-12,80.88932806260868,22
2005-07-13,78.6794258363158,23
2005-07-14,76.91774891714283,24
2005-07-15,79.1942148759091,25
2005-07-16,80.08677685863636,26
2005-07-17,81.24242424250001,27
2005-07-18,82.69008264409091,28
2005-07-19,82.73106060625,29
2005-07-20,82.26482213434782,30
2005-07-21,81.73122529608695,31
2005-07-22,80.90495867818181,32
2005-07-23,80.02651515041667,33
2005-07-24,76.21969696874997,34
2005-07-25,80.98760330590912,35
2005-07-26,84.05627705666666,36
2005-07-27,85.63257575791668,37
2005-07-28,76.60606060523811,0
2005-07-29,74.58333333374999,0
2005-07-30,76.01652892454545,1
2005-07-31,75.109090909,2
2005-08-01,76.04545454499998,3
2005-08-02,78.84469697083334,4
2005-08-03,81.15909090999999,5
2005-08-04,81.22348484916667,6
2005-08-05,81.3715415026087,7
2005-08-06,78.56521739173914,8
2005-08-07,77.94466403173914,9
2005-08-08,77.62500000000001,10
2005-08-09,74.781818182,11
2005-08-10,78.51948052,12
2005-08-11,80.35227272750001,13
2005-08-12,82.65151515166666,14
2005-08-13,82.73122529695652,15
2005-08-14,82.98418972391303,16
2005-08-15,81.88636363583332,17
2005-08-16,77.95041322227272,18
2005-08-17,75.93388429772727,19
2005-08-18,73.57438016590908,0
2005-08-19,75.97520661136363,1
2005-08-20,79.75206611590907,2
2005-08-21,82.29644268739129,3
2005-08-22,78.24380165272729,4
2005-08-23,72.94628099181817,0
2005-08-24,73.45867768545455,1
2005-08-25,70.11983471090909,0
2005-08-26,70.02892561863635,0
2005-08-27,71.4426877473913,1
2005-08-28,76.24901185739131,2
2005-08-29,76.97348484791668,3
2005-08-30,80.2024793390909,4
2005-08-31,81.00432900428572,5
2005-09-01,74.69960474347826,0
2005-09-02,74.48616600782609,0
2005-09-03,72.81818181791667,0
2005-09-04,70.64502164476191,0
2005-09-05,69.43801652909092,0
2005-09-06,69.09090909136363,0
2005-09-07,68.04347826086956,0
2005-09-08,67.56126482217392,0
2005-09-09,70.86561264869567,1
2005-09-10,71.10227272708335,2
2005-09-11,68.64772727333333,3
2005-09-12,68.73484848458334,4
2005-09-13,71.96047430782608,5
2005-09-14,76.90909090857143,6
2005-09-15,79.42148760272727,7
2005-09-16,78.009090909,8
2005-09-17,78.41125541095236,9
2005-09-18,73.98418972304349,10
2005-09-19,74.17786561217395,11
2005-09-20,76.47107438045454,12
2005-09-21,72.64015151541666,13
2005-09-22,72.21212121125,14
2005-09-23,77.88537549391303,15
2005-09-24,71.92975206681818,0
2005-09-25,70.95041322363637,0
2005-09-26,73.56611570227273,1
2005-09-27,70.29752066090909,0
2005-09-28,65.42148760272728,0
2005-09-29,67.89723320130435,1
2005-09-30,59.41501976260869,0
2005-10-01,62.13043478260869,1
2005-10-02,64.8458498021739,2
2005-10-03,65.6521739126087,3
2005-10-04,69.25691699565219,4
2005-10-05,71.31818181833334,5
2005-10-06,73.67727272699999,6
2005-10-07,72.96694214909093,7
2005-10-08,70.27272727400002,8
2005-10-09,62.10822510809523,0
2005-10-10,63.65800865857144,1
2005-10-11,64.48803827736842,2
2005-10-12,62.89999999999999,3
2005-10-13,62.39898989944444,4
2005-10-14,64.74703557391305,5
2005-10-15,65.91666666666667,6
2005-10-16,58.41287878791666,0
2005-10-17,54.10276679869566,0
2005-10-18,62.087121212083325,1
2005-10-19,62.67803030291666,2
2005-10-20,63.30830039521741,3
2005-10-21,56.22488038263159,0
2005-10-22,58.54132231363637,1
2005-10-23,53.29338843,0
2005-10-24,51.50413223045455,0
2005-10-25,46.34224598882352,0
2005-10-26,48.01581027695652,1
2005-10-27,45.935064934761904,0
2005-10-28,45.41106719347825,0
2005-10-29,42.715909091666674,0
2005-10-30,48.17803030333332,1
2005-10-31,51.89393939416667,2
2005-11-01,55.6515151525,3
2005-11-02,52.85606060583333,4
2005-11-03,51.68939394,5
2005-11-04,58.59917355318181,6
2005-11-05,61.16528925681817,7
2005-11-06,64.57707509913044,8
2005-11-07,56.79545454624999,0
2005-11-08,55.76446280999999,0
2005-11-09,65.83057851227274,1
2005-11-10,55.931818182083326,0
2005-11-11,43.23715415,0
2005-11-12,45.29924242375,1
2005-11-13,56.67272727300001,2
2005-11-14,62.627705627142845,3
2005-11-15,63.86561264782608,4
2005-11-16,65.40259740285714,5
2005-11-17,41.26136363541666,0
2005-11-18,32.809917356363634,0
2005-11-19,36.58893280565217,1
2005-11-20,47.48917748857144,2
2005-11-21,49.1499999995,3
2005-11-22,45.7561983459091,4
2005-11-23,36.913043478695656,0
2005-11-24,46.64393939416667,1
2005-11-25,29.39130434739131,0
2005-11-26,34.58893280608696,1
2005-11-27,41.84415584428572,2
2005-11-28,59.91443850176471,3
2005-11-29,64.6227272725,4
2005-11-30,51.079545455,0
2005-12-01,39.42687747043478,0
2005-12-02,37.992094862608695,0
2005-12-03,34.735930736666674,0
2005-12-04,47.5568181825,1
2005-12-05,36.6363636365,0
2005-12-06,31.77685950454545,0
2005-12-07,30.392561983181817,0
2005-12-08,29.569169959999996,0
2005-12-09,34.51082251095239,1
2005-12-10,31.4015151525,2
2005-12-11,38.95867768590909,3
2005-12-12,38.21645021619048,4
2005-12-13,29.17391304347825,0
2005-12-14,25.523809523333338,0
2005-12-15,36.07905138391305,1
2005-12-16,40.25619834772727,2
2005-12-17,36.58874458952381,3
2005-12-18,35.83712121208333,4
2005-12-19,34.33333333380953,5
2005-12-20,28.515151514583334,0
2005-12-21,28.517786561304344,1
2005-12-22,30.20948616652174,2
2005-12-23,40.6477272725,3
2005-12-24,42.53409090916667,4
2005-12-25,43.86363636363636,5
2005-12-26,44.607438016363645,6
2005-12-27,38.75378787875,0
2005-12-28,43.92424242375,1
2005-12-29,47.69856459368422,2
2005-12-30,41.41991342,0
2005-12-31,43.152892562272726,1
2006-01-01,41.13043478304348,0
2006-01-02,40.0954545445,0
2006-01-03,44.712121212777774,1
2006-01-04,42.260330578181815,2
2006-01-05,45.69169960521739,3
2006-01-06,38.32034632047619,0
2006-01-07,30.845454546000003,0
2006-01-08,42.22943722952381,1
2006-01-09,54.16996047478261,2
2006-01-10,46.81818181916668,0
2006-01-11,50.49407114652174,1
2006-01-12,50.17803030291668,2
2006-01-13,53.37662337761905,3
2006-01-14,47.21343873434782,0
2006-01-15,35.227272727727275,0
2006-01-16,35.96837944652174,1
2006-01-17,44.18181818166667,2
2006-01-18,48.386363636666665,3
2006-01-19,42.76515151583333,0
2006-01-20,51.2681818185,1
2006-01-21,53.66528925590909,2
2006-01-22,39.88142292565218,0
2006-01-23,42.56611570227273,1
2006-01-24,44.54545454478261,2
2006-01-25,41.23444976210527,3
2006-01-26,35.03162055347826,0
2006-01-27,32.7272727275,0
2006-01-28,44.19318181833333,1
2006-01-29,51.106060605416666,2
2006-01-30,52.24110671913043,3
2006-01-31,45.05627705714285,0
2006-02-01,38.15909090833334,0
2006-02-02,46.136363635454536,1
2006-02-03,55.66007905086957,2
2006-02-04,50.96442687739131,3
2006-02-05,40.1904761904762,0
2006-02-06,37.95041322227273,0
2006-02-07,36.18595041454545,0
2006-02-08,32.443181817916674,0
2006-02-09,31.070247934999998,0
2006-02-10,34.118577073913045,1
2006-02-11,36.960227272500006,2
2006-02-12,33.13223140454546,3
2006-02-13,30.15151515166667,0
2006-02-14,38.45059288565218,1
2006-02-15,47.573122529565225,2
2006-02-16,52.99242424291666,3
2006-02-17,54.23809523904762,4
2006-02-18,34.921487603181816,0
2006-02-19,22.595041322727276,0
2006-02-20,33.58677685863636,1
2006-02-21,40.53246753238096,2
2006-02-22,38.061983472272736,3
2006-02-23,43.09090909047619,4
2006-02-24,41.00826446318182,5
2006-02-25,43.82954545500001,6
2006-02-26,33.213438735217395,0
2006-02-27,31.49999999958333,0
2006-02-28,41.016528924545455,1
2006-03-01,42.50197628521739,2
2006-03-02,52.61660079043478,3
2006-03-03,39.96590909166667,0
2006-03-04,37.99242424250001,0
2006-03-05,40.09090909125,1
2006-03-06,39.62032085529412,2
2006-03-07,39.83057851272727,3
2006-03-08,42.1343873526087,4
2006-03-09,57.73181818049999,5
2006-03-10,67.35123966999998,6
2006-03-11,60.227272728333325,0
2006-03-12,65.40316205608696,1
2006-03-13,68.84848484875002,2
2006-03-14,60.24110671956522,0
2006-03-15,46.632231405,0
2006-03-16,46.42975206590909,0
2006-03-17,45.68181818318183,0
2006-03-18,40.028925620454544,0
2006-03-19,40.560606060000005,1
2006-03-20,42.12121212083333,2
2006-03-21,36.01010101055555,0
2006-03-22,38.28787878833334,1
2006-03-23,41.71074380181819,2
2006-03-24,43.43388429772727,3
2006-03-25,40.97107438,4
2006-03-26,41.056818182083326,5
2006-03-27,43.483471075,6
2006-03-28,49.59504132318182,7
2006-03-29,50.33596837956521,8
2006-03-30,52.079545454583325,9
2006-03-31,60.26877470260868,10
2006-04-01,67.50826446272725,11
2006-04-02,58.79545454458332,0
2006-04-03,60.91387559789475,1
2006-04-04,52.42687747130435,0
2006-04-05,50.71541501913043,0
2006-04-06,52.51778656130435,1
2006-04-07,66.79999999949999,2
