date,load,temp1,temp2,temp3,weekday,season
2018/3/28,79208,45.4,41.3,51.2,3,1
2018/3/28,78881,45.4,41.3,51.2,3,1
2018/3/28,78120,45.4,41.3,51.2,3,1
2018/3/28,77384,45.4,41.3,51.2,3,1
2018/3/28,77462,45.4,41.3,51.2,3,1
2018/3/28,77591,45.4,41.3,51.2,3,1
2018/3/28,77865,45.4,41.3,51.2,3,1
2018/3/28,79592,45.4,41.3,51.2,3,1
2018/3/28,79751,45.4,41.3,51.2,3,1
2018/3/28,76609,45.4,41.3,51.2,3,1
2018/3/28,72889,45.4,41.3,51.2,3,1
2018/3/29,69436,39.6,36.5,44,4,1
2018/3/29,67017,39.6,36.5,44,4,1
2018/3/29,65965,39.6,36.5,44,4,1
2018/3/29,65026,39.6,36.5,44,4,1
2018/3/29,64748,39.6,36.5,44,4,1
2018/3/29,66176,39.6,36.5,44,4,1
2018/3/29,70221,39.6,36.5,44,4,1
2018/3/29,76399,39.6,36.5,44,4,1
2018/3/29,78724,39.6,36.5,44,4,1
2018/3/29,79121,39.6,36.5,44,4,1
2018/3/29,79577,39.6,36.5,44,4,1
2018/3/29,79522,39.6,36.5,44,4,1
2018/3/29,79000,39.6,36.5,44,4,1
2018/3/29,78410,39.6,36.5,44,4,1
2018/3/29,77886,39.6,36.5,44,4,1
2018/3/29,77357,39.6,36.5,44,4,1
2018/3/29,76654,39.6,36.5,44,4,1
2018/3/29,76658,39.6,36.5,44,4,1
2018/3/29,76646,39.6,36.5,44,4,1
2018/3/29,76914,39.6,36.5,44,4,1
2018/3/29,78174,39.6,36.5,44,4,1
2018/3/29,78888,39.6,36.5,44,4,1
2018/3/29,76178,39.6,36.5,44,4,1
2018/3/29,72350,39.6,36.5,44,4,1
2018/3/30,69012,46,39.1,44.8,5,1
2018/3/30,66743,46,39.1,44.8,5,1
2018/3/30,65456,46,39.1,44.8,5,1
2018/3/30,64714,46,39.1,44.8,5,1
2018/3/30,64456,46,39.1,44.8,5,1
2018/3/30,65200,46,39.1,44.8,5,1
2018/3/30,68676,46,39.1,44.8,5,1
2018/3/30,73293,46,39.1,44.8,5,1
2018/3/30,75653,46,39.1,44.8,5,1
2018/3/30,76617,46,39.1,44.8,5,1
2018/3/30,76895,46,39.1,44.8,5,1
2018/3/30,75985,46,39.1,44.8,5,1
2018/3/30,74723,46,39.1,44.8,5,1
2018/3/30,73500,46,39.1,44.8,5,1
2018/3/30,72473,46,39.1,44.8,5,1
2018/3/30,71524,46,39.1,44.8,5,1
2018/3/30,70676,46,39.1,44.8,5,1
2018/3/30,70500,46,39.1,44.8,5,1
2018/3/30,70164,46,39.1,44.8,5,1
2018/3/30,69971,46,39.1,44.8,5,1
2018/3/30,71796,46,39.1,44.8,5,1
2018/3/30,73058,46,39.1,44.8,5,1
2018/3/30,71711,46,39.1,44.8,5,1
2018/3/30,69367,46,39.1,44.8,5,1
2018/3/31,66458,33.8,32,41.7,6,1
2018/3/31,64358,33.8,32,41.7,6,1
2018/3/31,63641,33.8,32,41.7,6,1
2018/3/31,62942,33.8,32,41.7,6,1
2018/3/31,62932,33.8,32,41.7,6,1
2018/3/31,63347,33.8,32,41.7,6,1
2018/3/31,64905,33.8,32,41.7,6,1
2018/3/31,67444,33.8,32,41.7,6,1
2018/3/31,69634,33.8,32,41.7,6,1
2018/3/31,71872,33.8,32,41.7,6,1
2018/3/31,73161,33.8,32,41.7,6,1
2018/3/31,73183,33.8,32,41.7,6,1
2018/3/31,72597,33.8,32,41.7,6,1
2018/3/31,72037,33.8,32,41.7,6,1
2018/3/31,71500,33.8,32,41.7,6,1
2018/3/31,71126,33.8,32,41.7,6,1
2018/3/31,71164,33.8,32,41.7,6,1
2018/3/31,71306,33.8,32,41.7,6,1
2018/3/31,71329,33.8,32,41.7,6,1
2018/3/31,71280,33.8,32,41.7,6,1
2018/3/31,72718,33.8,32,41.7,6,1
2018/3/31,73918,33.8,32,41.7,6,1
2018/3/31,72291,33.8,32,41.7,6,1
2018/3/31,69441,33.8,32,41.7,6,1
2018/4/1,66879,33.1,30.4,34.8,7,1
2018/4/1,64782,33.1,30.4,34.8,7,1
2018/4/1,63429,33.1,30.4,34.8,7,1
2018/4/1,63069,33.1,30.4,34.8,7,1
2018/4/1,62687,33.1,30.4,34.8,7,1
2018/4/1,63240,33.1,30.4,34.8,7,1
2018/4/1,64436,33.1,30.4,34.8,7,1
2018/4/1,66740,33.1,30.4,34.8,7,1
2018/4/1,68718,33.1,30.4,34.8,7,1
2018/4/1,70866,33.1,30.4,34.8,7,1
2018/4/1,71126,33.1,30.4,34.8,7,1
2018/4/1,70630,33.1,30.4,34.8,7,1
2018/4/1,69813,33.1,30.4,34.8,7,1
2018/4/1,69070,33.1,30.4,34.8,7,1
2018/4/1,68212,33.1,30.4,34.8,7,1
2018/4/1,67940,33.1,30.4,34.8,7,1
2018/4/1,68459,33.1,30.4,34.8,7,1
2018/4/1,69604,33.1,30.4,34.8,7,1
2018/4/1,70671,33.1,30.4,34.8,7,1
2018/4/1,72156,33.1,30.4,34.8,7,1
2018/4/1,75085,33.1,30.4,34.8,7,1
2018/4/1,76672,33.1,30.4,34.8,7,1
2018/4/1,75081,33.1,30.4,34.8,7,1
2018/4/1,72179,33.1,30.4,34.8,7,1
2018/4/2,69558,40.2,36.7,50.4,1,1
2018/4/2,67659,40.2,36.7,50.4,1,1
2018/4/2,66918,40.2,36.7,50.4,1,1
2018/4/2,66775,40.2,36.7,50.4,1,1
2018/4/2,67173,40.2,36.7,50.4,1,1
2018/4/2,69557,40.2,36.7,50.4,1,1
2018/4/2,74378,40.2,36.7,50.4,1,1
2018/4/2,80264,40.2,36.7,50.4,1,1
2018/4/2,83009,40.2,36.7,50.4,1,1
2018/4/2,83805,40.2,36.7,50.4,1,1
2018/4/2,84417,40.2,36.7,50.4,1,1
2018/4/2,84548,40.2,36.7,50.4,1,1
2018/4/2,84237,40.2,36.7,50.4,1,1
2018/4/2,83645,40.2,36.7,50.4,1,1
2018/4/2,83581,40.2,36.7,50.4,1,1
2018/4/2,82965,40.2,36.7,50.4,1,1
2018/4/2,82429,40.2,36.7,50.4,1,1
2018/4/2,82372,40.2,36.7,50.4,1,1
2018/4/2,82526,40.2,36.7,50.4,1,1
2018/4/2,83087,40.2,36.7,50.4,1,1
2018/4/2,84441,40.2,36.7,50.4,1,1
2018/4/2,84327,40.2,36.7,50.4,1,1
2018/4/2,80863,40.2,36.7,50.4,1,1
2018/4/2,76638,40.2,36.7,50.4,1,1
2018/4/3,73084,32.8,31.3,38,2,1
2018/4/3,70932,32.8,31.3,38,2,1
2018/4/3,69163,32.8,31.3,38,2,1
2018/4/3,68421,32.8,31.3,38,2,1
2018/4/3,68354,32.8,31.3,38,2,1
2018/4/3,69398,32.8,31.3,38,2,1
2018/4/3,73168,32.8,31.3,38,2,1
2018/4/3,78384,32.8,31.3,38,2,1
2018/4/3,80539,32.8,31.3,38,2,1
2018/4/3,81440,32.8,31.3,38,2,1
2018/4/3,81770,32.8,31.3,38,2,1
2018/4/3,82394,32.8,31.3,38,2,1
2018/4/3,82750,32.8,31.3,38,2,1
2018/4/3,82664,32.8,31.3,38,2,1
2018/4/3,83211,32.8,31.3,38,2,1
2018/4/3,83399,32.8,31.3,38,2,1
2018/4/3,83206,32.8,31.3,38,2,1
2018/4/3,83082,32.8,31.3,38,2,1
2018/4/3,83181,32.8,31.3,38,2,1
2018/4/3,83228,32.8,31.3,38,2,1
2018/4/3,83689,32.8,31.3,38,2,1
2018/4/3,83482,32.8,31.3,38,2,1
2018/4/3,80472,32.8,31.3,38,2,1
2018/4/3,76885,32.8,31.3,38,2,1
2018/4/4,73975,32.3,29.5,34.2,3,1
2018/4/4,72739,32.3,29.5,34.2,3,1
2018/4/4,71183,32.3,29.5,34.2,3,1
2018/4/4,70779,32.3,29.5,34.2,3,1
2018/4/4,70698,32.3,29.5,34.2,3,1
2018/4/4,72323,32.3,29.5,34.2,3,1
2018/4/4,76789,32.3,29.5,34.2,3,1
2018/4/4,82965,32.3,29.5,34.2,3,1
2018/4/4,85364,32.3,29.5,34.2,3,1
2018/4/4,85493,32.3,29.5,34.2,3,1
2018/4/4,85139,32.3,29.5,34.2,3,1
2018/4/4,84681,32.3,29.5,34.2,3,1
2018/4/4,83559,32.3,29.5,34.2,3,1
2018/4/4,82257,32.3,29.5,34.2,3,1
2018/4/4,81380,32.3,29.5,34.2,3,1
2018/4/4,80330,32.3,29.5,34.2,3,1
2018/4/4,79447,32.3,29.5,34.2,3,1
2018/4/4,79120,32.3,29.5,34.2,3,1
2018/4/4,79244,32.3,29.5,34.2,3,1
2018/4/4,79723,32.3,29.5,34.2,3,1
2018/4/4,82179,32.3,29.5,34.2,3,1
2018/4/4,84213,32.3,29.5,34.2,3,1
2018/4/4,81765,32.3,29.5,34.2,3,1
2018/4/4,77558,32.3,29.5,34.2,3,1
2018/4/5,74804,35.6,32.9,44.9,4,1
2018/4/5,73471,35.6,32.9,44.9,4,1
2018/4/5,72067,35.6,32.9,44.9,4,1
2018/4/5,71677,35.6,32.9,44.9,4,1
2018/4/5,72443,35.6,32.9,44.9,4,1
2018/4/5,74199,35.6,32.9,44.9,4,1
2018/4/5,79167,35.6,32.9,44.9,4,1
2018/4/5,85139,35.6,32.9,44.9,4,1
2018/4/5,86845,35.6,32.9,44.9,4,1
2018/4/5,85547,35.6,32.9,44.9,4,1
2018/4/5,83720,35.6,32.9,44.9,4,1
2018/4/5,82192,35.6,32.9,44.9,4,1
2018/4/5,80637,35.6,32.9,44.9,4,1
2018/4/5,79089,35.6,32.9,44.9,4,1
2018/4/5,78137,35.6,32.9,44.9,4,1
2018/4/5,76748,35.6,32.9,44.9,4,1
2018/4/5,75911,35.6,32.9,44.9,4,1
2018/4/5,75743,35.6,32.9,44.9,4,1
2018/4/5,75807,35.6,32.9,44.9,4,1
2018/4/5,76387,35.6,32.9,44.9,4,1
2018/4/5,78705,35.6,32.9,44.9,4,1
2018/4/5,80255,35.6,32.9,44.9,4,1
2018/4/5,77807,35.6,32.9,44.9,4,1
2018/4/5,74309,35.6,32.9,44.9,4,1
2018/4/6,71247,29.2,24.7,32.2,5,1
2018/4/6,69595,29.2,24.7,32.2,5,1
2018/4/6,68012,29.2,24.7,32.2,5,1
2018/4/6,67274,29.2,24.7,32.2,5,1
2018/4/6,67985,29.2,24.7,32.2,5,1
2018/4/6,69496,29.2,24.7,32.2,5,1
2018/4/6,73827,29.2,24.7,32.2,5,1
2018/4/6,79520,29.2,24.7,32.2,5,1
2018/4/6,82108,29.2,24.7,32.2,5,1
2018/4/6,82174,29.2,24.7,32.2,5,1
2018/4/6,82064,29.2,24.7,32.2,5,1
2018/4/6,81860,29.2,24.7,32.2,5,1
2018/4/6,80984,29.2,24.7,32.2,5,1
2018/4/6,80461,29.2,24.7,32.2,5,1
2018/4/6,80373,29.2,24.7,32.2,5,1
2018/4/6,79969,29.2,24.7,32.2,5,1
2018/4/6,79369,29.2,24.7,32.2,5,1
2018/4/6,79018,29.2,24.7,32.2,5,1
2018/4/6,79208,29.2,24.7,32.2,5,1
2018/4/6,79558,29.2,24.7,32.2,5,1
2018/4/6,81532,29.2,24.7,32.2,5,1
2018/4/6,82720,29.2,24.7,32.2,5,1
2018/4/6,80570,29.2,24.7,32.2,5,1
2018/4/6,77550,29.2,24.7,32.2,5,1
2018/4/7,74531,31.9,27.2,32.7,6,1
2018/4/7,73078,31.9,27.2,32.7,6,1
2018/4/7,71743,31.9,27.2,32.7,6,1
2018/4/7,71006,31.9,27.2,32.7,6,1
2018/4/7,71102,31.9,27.2,32.7,6,1
2018/4/7,71414,31.9,27.2,32.7,6,1
2018/4/7,73501,31.9,27.2,32.7,6,1
2018/4/7,75952,31.9,27.2,32.7,6,1
2018/4/7,77670,31.9,27.2,32.7,6,1
2018/4/7,79495,31.9,27.2,32.7,6,1
2018/4/7,80533,31.9,27.2,32.7,6,1
2018/4/7,80211,31.9,27.2,32.7,6,1
2018/4/7,79131,31.9,27.2,32.7,6,1
2018/4/7,77721,31.9,27.2,32.7,6,1
2018/4/7,75759,31.9,27.2,32.7,6,1
2018/4/7,73973,31.9,27.2,32.7,6,1
2018/4/7,72766,31.9,27.2,32.7,6,1
2018/4/7,72569,31.9,27.2,32.7,6,1
2018/4/7,72693,31.9,27.2,32.7,6,1
2018/4/7,73467,31.9,27.2,32.7,6,1
2018/4/7,76105,31.9,27.2,32.7,6,1
2018/4/7,78209,31.9,27.2,32.7,6,1
2018/4/7,77347,31.9,27.2,32.7,6,1
2018/4/7,75187,31.9,27.2,32.7,6,1
2018/4/8,72766,34.5,30.7,36,7,1
2018/4/8,71261,34.5,30.7,36,7,1
2018/4/8,70402,34.5,30.7,36,7,1
2018/4/8,70233,34.5,30.7,36,7,1
2018/4/8,70272,34.5,30.7,36,7,1
2018/4/8,71211,34.5,30.7,36,7,1
2018/4/8,72597,34.5,30.7,36,7,1
2018/4/8,74493,34.5,30.7,36,7,1
2018/4/8,76191,34.5,30.7,36,7,1
2018/4/8,77183,34.5,30.7,36,7,1
2018/4/8,77562,34.5,30.7,36,7,1
2018/4/8,76585,34.5,30.7,36,7,1
2018/4/8,75542,34.5,30.7,36,7,1
2018/4/8,74644,34.5,30.7,36,7,1
2018/4/8,73788,34.5,30.7,36,7,1
2018/4/8,73067,34.5,30.7,36,7,1
2018/4/8,73036,34.5,30.7,36,7,1
2018/4/8,73945,34.5,30.7,36,7,1
2018/4/8,74878,34.5,30.7,36,7,1
2018/4/8,75793,34.5,30.7,36,7,1
2018/4/8,78212,34.5,30.7,36,7,1
2018/4/8,78910,34.5,30.7,36,7,1
2018/4/8,76447,34.5,30.7,36,7,1
2018/4/8,73179,34.5,30.7,36,7,1
2018/4/9,70329,37.1,34.7,37,1,1
2018/4/9,69372,37.1,34.7,37,1,1
2018/4/9,68527,37.1,34.7,37,1,1
2018/4/9,68125,37.1,34.7,37,1,1
2018/4/9,68913,37.1,34.7,37,1,1
2018/4/9,70743,37.1,34.7,37,1,1
2018/4/9,76293,37.1,34.7,37,1,1
2018/4/9,82748,37.1,34.7,37,1,1
2018/4/9,84919,37.1,34.7,37,1,1
2018/4/9,84803,37.1,34.7,37,1,1
2018/4/9,84476,37.1,34.7,37,1,1
2018/4/9,83339,37.1,34.7,37,1,1
2018/4/9,81706,37.1,34.7,37,1,1
2018/4/9,80514,37.1,34.7,37,1,1
2018/4/9,79619,37.1,34.7,37,1,1
2018/4/9,78409,37.1,34.7,37,1,1
2018/4/9,77597,37.1,34.7,37,1,1
2018/4/9,77569,37.1,34.7,37,1,1
2018/4/9,78022,37.1,34.7,37,1,1
2018/4/9,78663,37.1,34.7,37,1,1
2018/4/9,80487,37.1,34.7,37,1,1
2018/4/9,81648,37.1,34.7,37,1,1
2018/4/9,78875,37.1,34.7,37,1,1
2018/4/9,74958,37.1,34.7,37,1,1
2018/4/10,71681,48.5,41,43.9,2,1
2018/4/10,70119,48.5,41,43.9,2,1
2018/4/10,69057,48.5,41,43.9,2,1
2018/4/10,68465,48.5,41,43.9,2,1
2018/4/10,69121,48.5,41,43.9,2,1
2018/4/10,70685,48.5,41,43.9,2,1
2018/4/10,76060,48.5,41,43.9,2,1
2018/4/10,82192,48.5,41,43.9,2,1
2018/4/10,83852,48.5,41,43.9,2,1
2018/4/10,83292,48.5,41,43.9,2,1
2018/4/10,82203,48.5,41,43.9,2,1
2018/4/10,81115,48.5,41,43.9,2,1
2018/4/10,80235,48.5,41,43.9,2,1
2018/4/10,79511,48.5,41,43.9,2,1
2018/4/10,78739,48.5,41,43.9,2,1
2018/4/10,77525,48.5,41,43.9,2,1
2018/4/10,76642,48.5,41,43.9,2,1
2018/4/10,76684,48.5,41,43.9,2,1
2018/4/10,76941,48.5,41,43.9,2,1
2018/4/10,77049,48.5,41,43.9,2,1
2018/4/10,78706,48.5,41,43.9,2,1
2018/4/10,80497,48.5,41,43.9,2,1
2018/4/10,77700,48.5,41,43.9,2,1
2018/4/10,73934,48.5,41,43.9,2,1
2018/4/11,70429,59.5,51,63.3,3,1
2018/4/11,68483,59.5,51,63.3,3,1
2018/4/11,67237,59.5,51,63.3,3,1
2018/4/11,66760,59.5,51,63.3,3,1
2018/4/11,67497,59.5,51,63.3,3,1
2018/4/11,69517,59.5,51,63.3,3,1
2018/4/11,74708,59.5,51,63.3,3,1
2018/4/11,80700,59.5,51,63.3,3,1
2018/4/11,82222,59.5,51,63.3,3,1
2018/4/11,80953,59.5,51,63.3,3,1
2018/4/11,79524,59.5,51,63.3,3,1
2018/4/11,78317,59.5,51,63.3,3,1
2018/4/11,77012,59.5,51,63.3,3,1
2018/4/11,76271,59.5,51,63.3,3,1
2018/4/11,76042,59.5,51,63.3,3,1
2018/4/11,75186,59.5,51,63.3,3,1
2018/4/11,74923,59.5,51,63.3,3,1
2018/4/11,74877,59.5,51,63.3,3,1
2018/4/11,75093,59.5,51,63.3,3,1
2018/4/11,75364,59.5,51,63.3,3,1
2018/4/11,76784,59.5,51,63.3,3,1
2018/4/11,77904,59.5,51,63.3,3,1
2018/4/11,74946,59.5,51,63.3,3,1
2018/4/11,71018,59.5,51,63.3,3,1
2018/4/12,67225,45.8,45,70.1,4,1
2018/4/12,64569,45.8,45,70.1,4,1
2018/4/12,62996,45.8,45,70.1,4,1
2018/4/12,62402,45.8,45,70.1,4,1
2018/4/12,62334,45.8,45,70.1,4,1
2018/4/12,64250,45.8,45,70.1,4,1
2018/4/12,68943,45.8,45,70.1,4,1
2018/4/12,75011,45.8,45,70.1,4,1
2018/4/12,76996,45.8,45,70.1,4,1
2018/4/12,76863,45.8,45,70.1,4,1
2018/4/12,76705,45.8,45,70.1,4,1
2018/4/12,76684,45.8,45,70.1,4,1
2018/4/12,76594,45.8,45,70.1,4,1
2018/4/12,76763,45.8,45,70.1,4,1
2018/4/12,76874,45.8,45,70.1,4,1
2018/4/12,76806,45.8,45,70.1,4,1
2018/4/12,76732,45.8,45,70.1,4,1
2018/4/12,77105,45.8,45,70.1,4,1
2018/4/12,76967,45.8,45,70.1,4,1
2018/4/12,76674,45.8,45,70.1,4,1
2018/4/12,77738,45.8,45,70.1,4,1
2018/4/12,79358,45.8,45,70.1,4,1
2018/4/12,76244,45.8,45,70.1,4,1
2018/4/12,72074,45.8,45,70.1,4,1
2018/4/13,67833,40.4,35.6,66,5,1
2018/4/13,65085,40.4,35.6,66,5,1
2018/4/13,63103,40.4,35.6,66,5,1
2018/4/13,62071,40.4,35.6,66,5,1
2018/4/13,62399,40.4,35.6,66,5,1
2018/4/13,63476,40.4,35.6,66,5,1
2018/4/13,67957,40.4,35.6,66,5,1
2018/4/13,73811,40.4,35.6,66,5,1
2018/4/13,76316,40.4,35.6,66,5,1
2018/4/13,77462,40.4,35.6,66,5,1
2018/4/13,78567,40.4,35.6,66,5,1
2018/4/13,79363,40.4,35.6,66,5,1
2018/4/13,79468,40.4,35.6,66,5,1
2018/4/13,79417,40.4,35.6,66,5,1
2018/4/13,79629,40.4,35.6,66,5,1
2018/4/13,79529,40.4,35.6,66,5,1
2018/4/13,78979,40.4,35.6,66,5,1
2018/4/13,78602,40.4,35.6,66,5,1
2018/4/13,78073,40.4,35.6,66,5,1
2018/4/13,77535,40.4,35.6,66,5,1
2018/4/13,78165,40.4,35.6,66,5,1
2018/4/13,78481,40.4,35.6,66,5,1
2018/4/13,75946,40.4,35.6,66,5,1
2018/4/13,72105,40.4,35.6,66,5,1
2018/4/14,68970,36.7,30.2,52.7,6,1
2018/4/14,66693,36.7,30.2,52.7,6,1
2018/4/14,64731,36.7,30.2,52.7,6,1
2018/4/14,63472,36.7,30.2,52.7,6,1
2018/4/14,63041,36.7,30.2,52.7,6,1
2018/4/14,62835,36.7,30.2,52.7,6,1
2018/4/14,64481,36.7,30.2,52.7,6,1
2018/4/14,66072,36.7,30.2,52.7,6,1
2018/4/14,68121,36.7,30.2,52.7,6,1
2018/4/14,71107,36.7,30.2,52.7,6,1
2018/4/14,73451,36.7,30.2,52.7,6,1
2018/4/14,74601,36.7,30.2,52.7,6,1
2018/4/14,74551,36.7,30.2,52.7,6,1
2018/4/14,74108,36.7,30.2,52.7,6,1
2018/4/14,73075,36.7,30.2,52.7,6,1
2018/4/14,72358,36.7,30.2,52.7,6,1
2018/4/14,72179,36.7,30.2,52.7,6,1
2018/4/14,72204,36.7,30.2,52.7,6,1
2018/4/14,72350,36.7,30.2,52.7,6,1
2018/4/14,72525,36.7,30.2,52.7,6,1
2018/4/14,73392,36.7,30.2,52.7,6,1
2018/4/14,74173,36.7,30.2,52.7,6,1
2018/4/14,72127,36.7,30.2,52.7,6,1
2018/4/14,69622,36.7,30.2,52.7,6,1
2018/4/15,66747,31.3,33.1,34.7,7,1
2018/4/15,64598,31.3,33.1,34.7,7,1
2018/4/15,63381,31.3,33.1,34.7,7,1
2018/4/15,62897,31.3,33.1,34.7,7,1
2018/4/15,62695,31.3,33.1,34.7,7,1
2018/4/15,63136,31.3,33.1,34.7,7,1
2018/4/15,64578,31.3,33.1,34.7,7,1
2018/4/15,66257,31.3,33.1,34.7,7,1
2018/4/15,68417,31.3,33.1,34.7,7,1
2018/4/15,71807,31.3,33.1,34.7,7,1
2018/4/15,73823,31.3,33.1,34.7,7,1
2018/4/15,74611,31.3,33.1,34.7,7,1
2018/4/15,74690,31.3,33.1,34.7,7,1
2018/4/15,74395,31.3,33.1,34.7,7,1
2018/4/15,73579,31.3,33.1,34.7,7,1
2018/4/15,72748,31.3,33.1,34.7,7,1
2018/4/15,72610,31.3,33.1,34.7,7,1
2018/4/15,73427,31.3,33.1,34.7,7,1
2018/4/15,74490,31.3,33.1,34.7,7,1
2018/4/15,75469,31.3,33.1,34.7,7,1
2018/4/15,77113,31.3,33.1,34.7,7,1
2018/4/15,78409,31.3,33.1,34.7,7,1
2018/4/15,76342,31.3,33.1,34.7,7,1
2018/4/15,73268,31.3,33.1,34.7,7,1
2018/4/16,70627,35,30.7,36.3,1,1
2018/4/16,69099,35,30.7,36.3,1,1
2018/4/16,68281,35,30.7,36.3,1,1
2018/4/16,68097,35,30.7,36.3,1,1
2018/4/16,68890,35,30.7,36.3,1,1
2018/4/16,71133,35,30.7,36.3,1,1
2018/4/16,76963,35,30.7,36.3,1,1
2018/4/16,83508,35,30.7,36.3,1,1
2018/4/16,86289,35,30.7,36.3,1,1
2018/4/16,86513,35,30.7,36.3,1,1
2018/4/16,86091,35,30.7,36.3,1,1
2018/4/16,85591,35,30.7,36.3,1,1
2018/4/16,84182,35,30.7,36.3,1,1
2018/4/16,83338,35,30.7,36.3,1,1
2018/4/16,82195,35,30.7,36.3,1,1
2018/4/16,81063,35,30.7,36.3,1,1
2018/4/16,80229,35,30.7,36.3,1,1
2018/4/16,80037,35,30.7,36.3,1,1
2018/4/16,80336,35,30.7,36.3,1,1
2018/4/16,80804,35,30.7,36.3,1,1
2018/4/16,81930,35,30.7,36.3,1,1
2018/4/16,83355,35,30.7,36.3,1,1
2018/4/16,80607,35,30.7,36.3,1,1
2018/4/16,76374,35,30.7,36.3,1,1
2018/4/17,72837,35.1,33.8,45.3,2,1
2018/4/17,71365,35.1,33.8,45.3,2,1
2018/4/17,70265,35.1,33.8,45.3,2,1
2018/4/17,69889,35.1,33.8,45.3,2,1
2018/4/17,70196,35.1,33.8,45.3,2,1
2018/4/17,72173,35.1,33.8,45.3,2,1
2018/4/17,77367,35.1,33.8,45.3,2,1
2018/4/17,83031,35.1,33.8,45.3,2,1
2018/4/17,84311,35.1,33.8,45.3,2,1
2018/4/17,82987,35.1,33.8,45.3,2,1
2018/4/17,81679,35.1,33.8,45.3,2,1
2018/4/17,80815,35.1,33.8,45.3,2,1
2018/4/17,79751,35.1,33.8,45.3,2,1
2018/4/17,78784,35.1,33.8,45.3,2,1
2018/4/17,78351,35.1,33.8,45.3,2,1
2018/4/17,77452,35.1,33.8,45.3,2,1
2018/4/17,76960,35.1,33.8,45.3,2,1
2018/4/17,76732,35.1,33.8,45.3,2,1
2018/4/17,76833,35.1,33.8,45.3,2,1
2018/4/17,77056,35.1,33.8,45.3,2,1
2018/4/17,78101,35.1,33.8,45.3,2,1
2018/4/17,80245,35.1,33.8,45.3,2,1
2018/4/17,77714,35.1,33.8,45.3,2,1
2018/4/17,73453,35.1,33.8,45.3,2,1
2018/4/18,69644,41.1,38.2,43.1,3,1
2018/4/18,67447,41.1,38.2,43.1,3,1
2018/4/18,65920,41.1,38.2,43.1,3,1
2018/4/18,65699,41.1,38.2,43.1,3,1
2018/4/18,65840,41.1,38.2,43.1,3,1
2018/4/18,67438,41.1,38.2,43.1,3,1
2018/4/18,72284,41.1,38.2,43.1,3,1
2018/4/18,77413,41.1,38.2,43.1,3,1
2018/4/18,79420,41.1,38.2,43.1,3,1
2018/4/18,79585,41.1,38.2,43.1,3,1
2018/4/18,79462,41.1,38.2,43.1,3,1
2018/4/18,79483,41.1,38.2,43.1,3,1
2018/4/18,79274,41.1,38.2,43.1,3,1
2018/4/18,79209,41.1,38.2,43.1,3,1
2018/4/18,79367,41.1,38.2,43.1,3,1
2018/4/18,79256,41.1,38.2,43.1,3,1
2018/4/18,78983,41.1,38.2,43.1,3,1
2018/4/18,79327,41.1,38.2,43.1,3,1
2018/4/18,79756,41.1,38.2,43.1,3,1
2018/4/18,79982,41.1,38.2,43.1,3,1
2018/4/18,80516,41.1,38.2,43.1,3,1
2018/4/18,81655,41.1,38.2,43.1,3,1
2018/4/18,78633,41.1,38.2,43.1,3,1
2018/4/18,74025,41.1,38.2,43.1,3,1
2018/4/19,70684,46.8,41.2,45.4,4,1
2018/4/19,68318,46.8,41.2,45.4,4,1
2018/4/19,66762,46.8,41.2,45.4,4,1
2018/4/19,66049,46.8,41.2,45.4,4,1
2018/4/19,66453,46.8,41.2,45.4,4,1
2018/4/19,68876,46.8,41.2,45.4,4,1
2018/4/19,73609,46.8,41.2,45.4,4,1
2018/4/19,79309,46.8,41.2,45.4,4,1
2018/4/19,81206,46.8,41.2,45.4,4,1
2018/4/19,81007,46.8,41.2,45.4,4,1
2018/4/19,80658,46.8,41.2,45.4,4,1
2018/4/19,79676,46.8,41.2,45.4,4,1
2018/4/19,78649,46.8,41.2,45.4,4,1
2018/4/19,77949,46.8,41.2,45.4,4,1
2018/4/19,77200,46.8,41.2,45.4,4,1
2018/4/19,76367,46.8,41.2,45.4,4,1
2018/4/19,75134,46.8,41.2,45.4,4,1
2018/4/19,74873,46.8,41.2,45.4,4,1
2018/4/19,74378,46.8,41.2,45.4,4,1
2018/4/19,74422,46.8,41.2,45.4,4,1
2018/4/19,75817,46.8,41.2,45.4,4,1
2018/4/19,78568,46.8,41.2,45.4,4,1
2018/4/19,76613,46.8,41.2,45.4,4,1
2018/4/19,73171,46.8,41.2,45.4,4,1
2018/4/20,69800,47.2,44.7,51.2,5,1
2018/4/20,67727,47.2,44.7,51.2,5,1
2018/4/20,66630,47.2,44.7,51.2,5,1
2018/4/20,66578,47.2,44.7,51.2,5,1
2018/4/20,67096,47.2,44.7,51.2,5,1
2018/4/20,69396,47.2,44.7,51.2,5,1
2018/4/20,74115,47.2,44.7,51.2,5,1
2018/4/20,79898,47.2,44.7,51.2,5,1
2018/4/20,81567,47.2,44.7,51.2,5,1
2018/4/20,80440,47.2,44.7,51.2,5,1
2018/4/20,79129,47.2,44.7,51.2,5,1
2018/4/20,77862,47.2,44.7,51.2,5,1
2018/4/20,76381,47.2,44.7,51.2,5,1
2018/4/20,75077,47.2,44.7,51.2,5,1
2018/4/20,74286,47.2,44.7,51.2,5,1
2018/4/20,73503,47.2,44.7,51.2,5,1
2018/4/20,72325,47.2,44.7,51.2,5,1
2018/4/20,71595,47.2,44.7,51.2,5,1
